Ticker,Name,Sector,Industry,Price,MarketCap,PriceChg1Y,PriceChg3Y,PriceChg5Y,PriceChg10Y,Sales_D,Sales_Pct,Profits_D,Profits_Pct,Q,P,O,Score_Sector,Score_Sector_Adj,Score_Ind,Score_Ind_Adj,Rank_Sales_D,Rank_Price3Y,Rank_Sales_TotalShare,Rank_Profits_D,Rank_Sales_D_Sec,Rank_Price3Y_Sec,Rank_Sales_D_Ind,Rank_Price3Y_Ind,Sales_D_SecShare,Sales_D_IndShare,OnGRNJ
ASB,Associated Banc-Corp,Financials,Banks,30.065,5606.42,0.1484,0.2099,0.0837,0.0431,519.9622511485452,0.08538244218897151,30.28000000000003,0.06377690719912388,,,0,147.66666666666666,1000.0,31.666666666666668,1000.0,316.0,383.0,835.0,566.0,57.0,70.0,12.0,26.0,0.0028311800994550314,0.021873240814804733,False
ASFZ,Associates First Capital Corporation,Financials,Financial Services,0.0,25727.03,,-0.7943,-0.76,-0.4535,-964.1883706844337,-0.26671881110676576,-199.0,-0.47951807228915666,,,0,566.6666666666666,1000.0,94.66666666666667,1000.0,1266.0,1234.0,768.0,1266.0,221.0,213.0,32.0,31.0,-0.005249979053629185,-0.05169405163610752,False
ASH,Ashland Inc.,Materials,Chemicals,70.925,3247.89,0.3302,-0.0502,-0.0542,-0.0484,-26.912337662337677,0.009868421052631637,897.0,-1.0615384615384615,,,1,413.3333333333333,413.3333333333333,28.333333333333332,28.333333333333332,1142.0,1016.0,774.0,29.0,48.0,50.0,19.0,18.0,-0.0008363910977335868,-0.0036056692286720697,False
ASO,Academy Sports and Outdoors Inc.,Consumer Discretionary,Specialty Retail,52.844,3277.84,0.0961,0.0117,0.0293,,219.75825617283954,0.02280367594463284,19.08000000000004,0.05064097459988859,,,0,241.33333333333334,1000.0,37.333333333333336,1000.0,577.0,865.0,309.0,671.0,70.0,77.0,20.0,22.0,0.0034686984415906496,0.009885149524815512,False
ASST,Strive Inc.,Health Care,Health Care Equipment and Supplies,26.964,2303.86,-0.8333,-0.2538,,,3.5469086883048773,0.4834205933682372,-510.88000000000005,1.2146746237428379,,,0,460.6666666666667,1000.0,60.666666666666664,1000.0,1095.0,1211.0,1295.0,1315.0,128.0,159.0,26.0,28.0,5.3777919613292265e-05,0.0004116958783707327,False
ATAI,AtaiBeckley Inc.,Health Care,Pharmaceuticals,7.345,2724.0,0.5561,0.7228,-0.149,,2.162069392812887,0.09290953545232261,-8.1400000000001,0.012332399060677401,,,0,418.3333333333333,418.3333333333333,51.0,51.0,1100.0,65.0,1300.0,933.0,129.0,26.0,16.0,8.0,3.278110721835894e-05,0.0005660358094637846,False
ATI,ATI Inc.,Industrials,Aerospace and Defense,205.31,27957.14,1.6877,0.6626,0.6393,0.2892,206.49852744310647,0.027858917905567493,71.5,0.17684887459807075,,,2,245.66666666666666,245.66666666666666,48.666666666666664,48.666666666666664,599.0,77.0,394.0,349.0,125.0,13.0,17.0,4.0,0.0018301570210816894,0.017566576758831064,False
ATKR,Atkore Inc.,Industrials,Electrical Equipment,94.275,3183.91,0.5531,-0.1444,0.015,0.1819,47.05299813047304,0.029245223443891577,-147.53,9.71870882740448,,,1,456.0,456.0,69.66666666666667,69.66666666666667,989.0,1152.0,597.0,1236.0,186.0,193.0,12.0,11.0,0.0004170217384003122,0.010203458259919895,False
ATMU,Atmus Filtration Technologies Inc.,Industrials,Machinery,45.895,3744.83,0.0085,0.264,,,219.2931003980541,0.07674431785977442,7.699999999999989,0.037126325940212146,,,0,252.0,252.0,52.0,52.0,578.0,301.0,760.0,797.0,121.0,57.0,26.0,9.0,0.0019435528782588828,0.014080225555039764,False
ATO,Atmos Energy Corporation,Utilities,Gas Utilities,165.208,27918.26,0.0079,0.1307,0.1214,0.0867,298.20449506810746,0.0465194906820674,203.69000000000005,0.1699186652763296,,,0,169.33333333333334,1000.0,8.0,1000.0,482.0,553.0,380.0,148.0,18.0,8.0,3.0,3.0,0.013353779594089232,0.22129165545379326,False
ATR,AptarGroup Inc.,Materials,Containers and Packaging,121.791,7743.61,-0.1113,-0.0094,-0.0109,0.0463,322.4440760121174,0.04131653773450039,-30.27000000000004,-0.07706408004277099,,,0,177.33333333333334,1000.0,15.0,1000.0,457.0,929.0,468.0,1060.0,31.0,44.0,8.0,6.0,0.010021030431365398,0.03725413331662436,False
ATRC,AtriCure Inc.,Health Care,Health Care Equipment and Supplies,52.98,2694.9,0.5073,0.0836,-0.0663,0.1262,69.69021239248724,0.06564645576487771,22.0,-1.9213973799126638,,,0,380.0,380.0,45.666666666666664,45.666666666666664,921.0,691.0,1162.0,638.0,106.0,113.0,19.0,12.0,0.0010566369109624787,0.008089064513944371,False
ATRO,Astronics Corporation,Industrials,Aerospace and Defense,74.73,3218.09,1.342,0.7485,0.469,0.1067,119.23210848109011,0.09274703351002755,49.760000000000005,1.6948228882833791,,,1,321.0,321.0,61.666666666666664,61.666666666666664,792.0,58.0,1015.0,435.0,161.0,10.0,22.0,2.0,0.0010567314119717482,0.01014292940334603,False
AUB,Atlantic Union Bankshares Corporation,Financials,Banks,39.361,5621.34,0.1179,0.1045,0.0267,0.0375,599.2400024102193,0.2232507950931395,213.57,0.7802783968433744,,,0,156.33333333333334,1000.0,43.0,1000.0,272.0,627.0,842.0,139.0,49.0,148.0,9.0,71.0,0.0032628452659278105,0.025208216268835133,False
AUR,Aurora Innovation Inc.,Information Technology,Software,6.465,12956.86,0.1884,0.2357,-0.0818,,4.0,0.6666666666666667,-84.0,0.10294117647058831,,,1,438.3333333333333,1000.0,83.0,1000.0,1094.0,345.0,1298.0,1183.0,161.0,60.0,70.0,18.0,4.203445749689931e-05,0.0003001152544711265,False
AVA,Avista Corporation,Utilities,Multi-Utilities,37.145,3111.0,0.0253,0.0334,-0.0205,-0.0084,-35.971475142624286,-0.022912423625254585,34.0,0.17616580310880825,,,0,409.3333333333333,1000.0,20.0,1000.0,1152.0,818.0,758.0,536.0,42.0,34.0,9.0,9.0,-0.0016108246477611113,-0.006211108826319519,False
AVAV,AeroVironment Inc.,Industrials,Aerospace and Defense,156.211,7876.08,-0.3677,0.1121,0.1072,0.2073,916.8543179353719,0.013056124642739864,62.30000000000001,-0.234987929993965,,,0,100.0,1000.0,19.333333333333332,1000.0,163.0,599.0,735.0,383.0,36.0,101.0,4.0,18.0,0.008125904760947003,0.07799567363556556,True
AVNT,Avient Corporation,Materials,Chemicals,41.505,3806.82,0.1377,0.0331,-0.0257,0.0243,26.440476190476147,0.02186982393718173,88.1,1.0757020757020754,,,0,377.0,1000.0,24.666666666666668,1000.0,1049.0,819.0,540.0,304.0,44.0,38.0,17.0,13.0,0.0008217264209084012,0.003542450031193435,False
AVPT,AvePoint Inc.,Information Technology,Software,12.885,2726.02,-0.1819,0.2404,0.0541,,93.0807723089236,0.1112038140643623,36.68000000000001,1.0540229885057473,,,0,343.0,1000.0,59.666666666666664,1000.0,855.0,339.0,1189.0,517.0,115.0,59.0,47.0,17.0,0.0009781499418495027,0.006983739916965398,False
AVTR,Avantor Inc.,Health Care,Life Sciences Tools and Services,14.655,9912.04,0.1622,-0.1016,-0.1911,,-104.65231128720916,0.0013583223955313528,-47.799999999999955,0.09015465861938887,,,0,495.6666666666667,1000.0,58.0,1000.0,1191.0,1099.0,287.0,1124.0,147.0,149.0,14.0,13.0,-0.0015867291995155571,-0.04941473035001726,False
AVY,Avery Dennison Corporation,Materials,Containers and Packaging,168.862,12797.74,0.0251,-0.0229,-0.0552,0.084,510.28820861677923,0.04433402969905709,16.899999999999977,0.024563953488372148,,,0,131.33333333333334,1000.0,13.0,1000.0,324.0,954.0,194.0,690.0,25.0,45.0,7.0,7.0,0.01585891646873832,0.05895702966177772,False
AWI,Armstrong World Industries Inc.,Industrials,Building Products,164.275,6942.73,-0.1606,0.3114,0.1083,0.1484,133.82682140554493,0.04602665350444224,6.600000000000023,0.02137998056365409,,,0,320.0,320.0,57.0,57.0,759.0,249.0,803.0,813.0,158.0,43.0,9.0,4.0,0.0011860815659902647,0.038437802651616455,True
AWK,American Water Works Company Inc.,Utilities,Water Utilities,140.851,27991.18,0.017,0.0075,-0.0528,0.0686,341.9872802095024,0.02801556420233453,17.0,0.015301530153015275,,,0,166.33333333333334,1000.0,6.333333333333333,1000.0,446.0,880.0,355.0,689.0,15.0,38.0,1.0,3.0,0.015314399478977352,0.451481470008821,False
AWR,American States Water Company,Utilities,Water Utilities,87.859,3482.35,0.1937,0.0214,-0.0114,0.085,81.494837057317,0.059887246037655606,12.689999999999998,0.09728610855565778,,,0,317.0,1000.0,11.0,1000.0,888.0,845.0,1107.0,732.0,28.0,35.0,3.0,2.0,0.0036493886246452326,0.10758706818050973,False
AX,Axos Financial Inc.,Financials,Banks,93.585,5309.53,0.019,0.2966,0.1545,0.1591,176.25873092019197,0.14653932789733126,57.45999999999998,0.13272966667436648,,,0,275.6666666666667,275.6666666666667,58.666666666666664,58.666666666666664,661.0,265.0,871.0,401.0,129.0,37.0,38.0,9.0,0.0009597239227158519,0.007414672235557758,False
AXSM,Axsome Therapeutics Inc.,Health Care,Pharmaceuticals,210.675,11035.33,0.6973,0.376,0.5035,0.3999,281.5295206221712,0.21624119028974165,-8.469999999999999,0.046241196702516696,,,2,201.0,201.0,23.666666666666668,23.666666666666668,495.0,191.0,1070.0,936.0,51.0,57.0,5.0,15.0,0.004268525992425112,0.07370521530115992,False
AXTA,Axalta Coating Systems Ltd.,Materials,Chemicals,34.038,7284.81,0.1001,0.08,0.0328,0.0191,-47.81994348001626,0.006449091264412843,-29.0,-0.07671957671957674,,,0,415.3333333333333,1000.0,27.0,1000.0,1166.0,707.0,362.0,1051.0,50.0,30.0,21.0,10.0,-0.0014861650267111988,-0.006406834697382253,False
AYI,Acuity Inc.,Industrials,Electrical Equipment,317.417,9438.57,-0.039,0.2576,0.1291,0.0196,437.72171945701393,0.06003773932253309,75.69999999999999,0.19087241553202206,,,0,165.0,165.0,27.0,27.0,363.0,308.0,406.0,337.0,73.0,59.0,5.0,3.0,0.0038794440234684907,0.09492010012954952,False
AZZ,AZZ Inc.,Industrials,Building Products,136.843,4112.34,0.2043,0.4339,0.2133,0.0797,90.11517789553363,0.016102249587898854,-118.89999999999998,-0.3747714808043875,,,0,355.6666666666667,355.6666666666667,61.666666666666664,61.666666666666664,868.0,153.0,810.0,1217.0,172.0,27.0,11.0,2.0,0.0007986736156119839,0.025882923822625532,False
BAH,Booz Allen Hamilton Holding Corporation,Industrials,Professional Services,75.111,9034.72,-0.2672,-0.1242,-0.0162,0.097,-868.3974552512409,-0.011054649193188881,-73.0,-0.08578143360752055,,,0,559.0,1000.0,91.66666666666667,1000.0,1265.0,1132.0,158.0,1169.0,222.0,190.0,30.0,23.0,-0.007696440839053481,-0.06979139360774264,False
BALL,Ball Corporation,Materials,Containers and Packaging,59.661,15792.47,0.1916,0.0461,-0.0885,0.0437,1928.9768085842843,0.08851910949016029,35.0,0.03837719298245612,,,0,33.0,1000.0,3.3333333333333335,1000.0,60.0,785.0,118.0,527.0,4.0,35.0,2.0,4.0,0.0599494198786111,0.22286766772224692,False
BANC,Banc of California Inc.,Financials,Banks,18.236,2889.09,0.0842,0.3234,-0.1526,-0.0816,-259.45354430379746,-0.3419612553864928,-251.35,-1.0977420622789011,,,0,492.0,492.0,102.33333333333333,102.33333333333333,1227.0,240.0,1109.0,1280.0,218.0,31.0,85.0,4.0,-0.0014127173842782162,-0.010914426657465727,False
BANF,BancFirst Corporation,Financials,Banks,110.216,3703.12,-0.1774,0.0738,0.1534,0.1218,57.08544618215274,0.04128708245736967,11.219999999999999,0.04663147832592163,,,0,433.3333333333333,1000.0,108.66666666666667,1000.0,957.0,722.0,1102.0,753.0,180.0,163.0,66.0,80.0,0.0003108286781250394,0.002401412234454851,False
BANR,Banner Corporation,Financials,Banks,70.225,2386.59,0.051,0.1712,0.0585,0.0493,47.54888496561978,0.03683861106393471,12.969999999999999,0.06638345787695776,,,0,424.0,1000.0,100.33333333333333,1000.0,986.0,443.0,1119.0,731.0,187.0,99.0,72.0,42.0,0.000258902365640156,0.0020002379192548807,False
BATRK,Atlanta Braves Holdings Inc.,Communication Services,Entertainment,49.599,3257.73,0.1866,0.1119,0.1426,0.1142,47.55359089631929,0.02386380701443036,-40.81999999999999,1.7466837826272998,,,0,346.6666666666667,1000.0,18.333333333333332,1000.0,985.0,601.0,1087.0,1095.0,33.0,22.0,12.0,10.0,0.0023018405368471057,0.00976870364837828,False
BAX,Baxter International Inc.,Health Care,Health Care Equipment and Supplies,24.205,12513.89,0.0094,-0.1442,-0.2144,-0.0603,583.515565679576,0.02009960868018501,-106.0,0.11076280041797282,,,0,153.66666666666666,1000.0,18.333333333333332,1000.0,282.0,1151.0,153.0,1203.0,25.0,154.0,6.0,24.0,0.008847212020904351,0.06772966954225655,False
BBIO,BridgeBio Pharma Inc.,Health Care,Biotechnology,74.319,14528.84,0.3891,0.3767,0.0787,,477.258630576408,0.42023183556405375,33.059999999999945,-0.04560440318375558,,,0,143.66666666666666,143.66666666666666,24.0,24.0,341.0,189.0,1103.0,545.0,35.0,55.0,7.0,30.0,0.00723615365529869,0.04137582120307608,False
BBT,Beacon Financial Corporation,Financials,Banks,30.877,2604.93,0.1812,,,,414.10002728637045,0.4845292312503664,69.52,0.770134042317492,,,0,223.66666666666666,1000.0,57.333333333333336,1000.0,385.0,1235.0,1079.0,363.0,72.0,214.0,17.0,83.0,0.0022547632137664996,0.017419936924737145,False
BBWI,Bath & Body Works Inc.,Consumer Discretionary,Specialty Retail,17.561,3541.09,-0.3764,-0.2159,-0.2269,-0.1308,-162.1656441717796,-0.011246742559319678,132.0,0.20338983050847448,,,0,488.6666666666667,1000.0,62.333333333333336,1000.0,1206.0,1193.0,263.0,231.0,126.0,134.0,30.0,31.0,-0.0025596477102356845,-0.007294522937810749,False
BBY,Best Buy Co. Inc.,Consumer Discretionary,Specialty Retail,89.231,18714.21,0.1647,0.0679,-0.0433,0.0923,603.1685559388861,0.01223285601208901,203.0,0.18989710009354543,,,1,121.0,1000.0,20.333333333333332,1000.0,267.0,733.0,19.0,149.0,32.0,64.0,13.0,16.0,0.009520506152707078,0.02713168309559897,False
BC,Brunswick Corporation,Consumer Discretionary,Leisure Products,70.675,4579.56,0.082,-0.0255,-0.0605,0.0454,533.1228861126201,0.049806071455209766,51.30000000000001,-0.3736343772760379,,,0,144.33333333333334,1000.0,15.666666666666666,1000.0,306.0,961.0,337.0,425.0,39.0,88.0,4.0,4.0,0.008414894422809436,0.18308944341825423,False
BCC,Boise Cascade Company,Industrials,Trading Companies and Distributors,74.57,2601.85,-0.1316,-0.1021,0.0609,0.1162,-99.67575954508538,0.008328388970427314,-27.150000000000006,-0.20438121047877145,,,0,525.0,1000.0,78.0,1000.0,1187.0,1100.0,292.0,1044.0,203.0,185.0,16.0,15.0,-0.0008834072253292381,-0.006028555484394477,False
BCO,The Brink's Company,Industrials,Commercial Services and Supplies,108.327,4461.95,-0.0628,0.126,0.0799,0.1196,411.6626711061781,0.04185356952786434,-18.799999999999983,-0.0941412118177265,,,0,185.66666666666666,1000.0,31.0,1000.0,386.0,565.0,345.0,997.0,78.0,93.0,6.0,9.0,0.003648487653500529,0.0658348378410356,False
BCPC,Balchem Corporation,Materials,Chemicals,166.005,5291.91,0.067,0.0802,0.0365,0.0956,99.97115670964217,0.046974430174707926,9.569999999999993,0.06180573495220876,,,0,299.6666666666667,1000.0,19.333333333333332,1000.0,833.0,704.0,966.0,772.0,37.0,29.0,12.0,9.0,0.0031069387784580516,0.013393965549382875,False
BCRX,BioCryst Pharmaceuticals Inc.,Health Care,Biotechnology,8.095,2068.56,0.0106,0.0455,-0.1183,0.0645,383.11237079184446,0.07517946138722498,-648.53,-2.4578564390206927,,,0,189.66666666666666,1000.0,36.0,1000.0,405.0,788.0,1016.0,1326.0,42.0,122.0,10.0,56.0,0.005808716290677366,0.033213834049318755,False
BDC,Belden Inc.,Information Technology,Electronic Equipment Instruments and Components,117.045,4573.91,-0.0992,0.0662,0.1523,0.0626,247.1159795321637,0.05512689719688124,6.619999999999976,0.027871337150555675,,,0,228.33333333333334,1000.0,30.333333333333332,1000.0,536.0,736.0,610.0,812.0,50.0,99.0,17.0,24.0,0.0025968465346123434,0.005379016933771552,False
BEAM,Beam Therapeutics Inc.,Health Care,Biotechnology,24.41,2439.19,0.2279,-0.0151,-0.2584,,95.75883189122374,0.11657363675397159,-6.530000000000001,0.08163520440055017,,,0,355.3333333333333,1000.0,56.666666666666664,1000.0,841.0,937.0,1259.0,926.0,90.0,135.0,22.0,58.0,0.001451887042000544,0.008301788701361933,False
BELFA,Bel Fuse Inc.,Information Technology,Electronic Equipment Instruments and Components,204.31,3467.16,0.7314,0.6215,0.6886,0.2665,150.0535957209005,0.10160483226245809,-7.880000000000003,-0.12804679883002934,,,1,274.6666666666667,274.6666666666667,37.0,37.0,723.0,86.0,1088.0,931.0,87.0,14.0,21.0,3.0,0.0015768553728967758,0.003266242975804726,False
BEN,Franklin Templeton Inc.,Financials,Capital Markets,33.985,17266.99,0.398,0.0941,0.0165,-0.0046,685.8750602186392,0.06309644612174625,287.9,0.5484854257953895,,,0,142.0,142.0,27.333333333333332,27.333333333333332,230.0,664.0,192.0,98.0,41.0,155.0,12.0,29.0,0.003734570763385629,0.006557002721957542,False
BEPC,Brookfield Renewable Corporation,Utilities,Independent Power and Renewable Electricity Producers,31.374,10834.71,-0.0751,0.0581,-0.065,,-59.08367181153517,0.02682403433476388,-1571.0,0.670221843003413,,,0,415.0,1000.0,16.666666666666668,1000.0,1173.0,762.0,478.0,1340.0,43.0,29.0,4.0,3.0,-0.002645802944052016,-0.0202570166559376,False
BETA,BETA Technologies Inc.,Industrials,Aerospace and Defense,21.054,4925.4,,,,,21.772969802973407,0.2588433464345874,-112.37,0.15065628058508862,,,0,483.6666666666667,1000.0,79.66666666666667,1000.0,1055.0,1235.0,1281.0,1215.0,190.0,206.0,26.0,23.0,0.00019296967415755598,0.001852199868190447,False
BFAM,Bright Horizons Family Solutions Inc.,Consumer Discretionary,Diversified Consumer Services,65.296,3175.69,-0.4157,-0.1139,-0.1427,-0.0041,237.46672288268337,0.03214469544349785,-18.090000000000003,-0.0936723280861641,,,0,245.66666666666666,1000.0,26.666666666666668,1000.0,552.0,1117.0,581.0,991.0,65.0,120.0,3.0,12.0,0.0037482116300784772,0.11596921077801167,False
BFB,Brown-Forman Corporation,Consumer Staples,Beverages,26.441,12202.68,-0.0304,-0.2558,-0.1804,-0.0316,-33.16458249294055,-0.0033095723014257006,6.0,0.008391608391608463,,,0,413.3333333333333,1000.0,17.666666666666668,1000.0,1151.0,1212.0,472.0,822.0,40.0,49.0,6.0,7.0,-0.00046998831314291255,-0.011175802194195875,False
BFH,Bread Financial Holdings Inc.,Financials,Consumer Finance,106.477,4090.77,0.6619,0.4347,0.0273,-0.065,216.01948350335442,0.024971187091817226,52.0,0.10038610038610041,,,0,240.0,240.0,44.666666666666664,44.666666666666664,584.0,152.0,636.0,418.0,118.0,18.0,12.0,4.0,0.0011762201225921872,0.03149175438130797,False
BGC,BGC Group Inc.,Financials,Capital Markets,12.195,5798.31,0.2159,0.337,0.1917,0.0305,688.2370255046158,0.12285965896581863,43.92999999999998,0.283492514197212,,,0,98.33333333333333,98.33333333333333,20.0,20.0,229.0,225.0,564.0,475.0,40.0,26.0,11.0,9.0,0.00374743159914532,0.006579583238013018,False
BHE,Benchmark Electronics Inc.,Information Technology,Electronic Equipment Instruments and Components,74.455,2674.42,0.8651,0.4649,0.2193,0.1211,229.6138045375219,0.05985461300961603,28.29,1.1384305835010058,,,0,214.66666666666666,214.66666666666666,26.333333333333332,26.333333333333332,562.0,141.0,617.0,586.0,55.0,27.0,18.0,6.0,0.0024129229268834524,0.004998044016308892,False
BHF,Brighthouse Financial Inc.,Financials,Insurance,51.452,2959.08,0.0554,0.0117,0.0237,,-1198.0217416852747,-0.015975820379965477,398.0,0.9191685912240184,,,0,558.3333333333334,1000.0,97.66666666666667,1000.0,1274.0,865.0,273.0,73.0,223.0,178.0,41.0,29.0,-0.006523195301738966,-0.04024157521122581,False
BIIB,Biogen Inc.,Health Care,Biotechnology,215.302,31811.73,0.5097,-0.0596,-0.064,-0.0313,30.990419698933692,0.013881867631892808,-458.30000000000007,-0.3544744373114703,,,0,433.0,433.0,72.66666666666667,72.66666666666667,1035.0,1036.0,173.0,1311.0,122.0,142.0,36.0,60.0,0.0004698740356205616,0.0026867069180555787,False
BILL,BILL Holdings Inc.,Information Technology,Software,47.297,4033.34,-0.1064,-0.2579,-0.2997,,190.57484561620822,0.13031171157619825,-35.04,-1.4722689075630253,,,0,287.0,1000.0,52.0,1000.0,631.0,1213.0,817.0,1078.0,69.0,161.0,24.0,63.0,0.002002677562008163,0.014298604571975994,False
BIO,Bio-Rad Laboratories Inc.,Health Care,Life Sciences Tools and Services,373.85,9936.39,0.3501,0.0146,-0.1453,0.0901,34.99399230541576,0.00236141220192021,-537.5,-0.707329911830504,,,0,424.3333333333333,424.3333333333333,46.333333333333336,46.333333333333336,1024.0,863.0,646.0,1319.0,121.0,128.0,10.0,8.0,0.0005305758536592629,0.01652346395768564,False
BIPC,Brookfield Infrastructure Corporation,Utilities,Gas Utilities,36.925,4541.97,-0.0794,0.0038,-0.0297,,46.00256764763935,0.007906215921483106,-107.0,0.44398340248962653,,,0,355.3333333333333,1000.0,17.0,1000.0,991.0,889.0,492.0,1207.0,34.0,41.0,7.0,10.0,0.0020600231025640742,0.0341375952349283,False
BJ,BJ's Wholesale Club Holdings Inc.,Consumer Staples,Consumer Staples Distribution and Retail,89.196,11266.77,-0.0855,0.1009,0.0899,,1900.7949097075798,0.06311893358288367,16.120000000000005,0.027870949894533092,,,0,27.333333333333332,1000.0,6.666666666666667,1000.0,62.0,639.0,52.0,701.0,6.0,14.0,5.0,9.0,0.026936910586293675,0.09744058335403864,False
BKD,Brookdale Senior Living Inc.,Health Care,Health Care Providers and Services,12.455,2974.11,0.6302,0.4649,0.1306,-0.03,-119.31868144447935,-0.039710895771179366,124.38,-0.47348585785526665,,,0,463.3333333333333,463.3333333333333,64.0,64.0,1196.0,141.0,598.0,244.0,148.0,46.0,36.0,8.0,-0.0018090994223344057,-0.0030174237724002405,False
BKE,The Buckle Inc.,Consumer Discretionary,Specialty Retail,40.32,2040.88,-0.3258,0.063,0.0068,0.0525,77.79567501412157,0.023646982678912742,11.099999999999994,0.05292266615810037,,,0,355.3333333333333,1000.0,49.0,1000.0,897.0,749.0,887.0,755.0,102.0,67.0,27.0,18.0,0.0012279390152774954,0.0034993992639517093,False
BKH,Black Hills Corporation,Utilities,Multi-Utilities,72.706,5544.06,0.2382,0.1032,0.0154,0.0234,56.29931713979113,-0.004632034632034543,7.5,0.025720164609053464,,,0,335.6666666666667,1000.0,14.0,1000.0,961.0,633.0,688.0,800.0,30.0,16.0,8.0,4.0,0.002521117839658299,0.00972106882512485,False
BKU,BankUnited Inc.,Financials,Banks,44.75,3187.64,0.159,0.2176,0.0203,0.0354,45.08964309635428,0.0190972222222221,5.2999999999999545,0.019750326066703794,,,0,415.6666666666667,1000.0,94.66666666666667,1000.0,993.0,371.0,981.0,824.0,188.0,66.0,73.0,23.0,0.00024551186157061733,0.0018967850445327744,False
BKV,BKV Corporation,Energy,Oil Gas and Consumable Fuels,23.96,2617.0,0.1098,,,,206.72061355605535,-0.07975314918870591,88.06000000000003,0.4915159633846842,,,0,234.66666666666666,1000.0,40.666666666666664,1000.0,598.0,1235.0,979.0,305.0,39.0,67.0,34.0,49.0,0.0024921920086064236,0.0025885085689757773,False
BLDR,Builders FirstSource Inc.,Industrials,Building Products,59.233,6373.26,-0.5777,-0.2485,0.0207,0.1671,-1495.5727874641361,-0.0488419184445158,-332.65,-0.7643612132352942,,,0,568.3333333333334,1000.0,88.33333333333333,1000.0,1279.0,1210.0,114.0,1294.0,223.0,203.0,21.0,21.0,-0.013254976059189207,-0.42955912015177333,False
BLLN,BillionToOne Inc.,Health Care,Health Care Providers and Services,98.663,4655.61,,,,,188.37886177151273,0.3025138474648488,30.259999999999998,10.363013698630137,,,1,289.0,1000.0,41.0,1000.0,635.0,1235.0,1212.0,567.0,67.0,165.0,25.0,31.0,0.0028561838421708816,0.004763871414314569,False
BLTE,Belite Bio Inc,Health Care,Pharmaceuticals,179.454,7227.0,1.7079,0.783,,,,,-24.75,0.31890220332431385,,,0,489.0,489.0,60.666666666666664,60.666666666666664,1291.0,55.0,1315.0,1033.0,154.0,22.0,22.0,6.0,,,False
BMI,Badger Meter Inc.,Information Technology,Electronic Equipment Instruments and Components,126.495,3666.69,-0.2951,-0.0763,0.0432,0.1464,6.991746031746061,-0.0389457377871838,-15.920000000000002,-0.11240556379298172,,,0,458.0,1000.0,73.0,1000.0,1084.0,1060.0,1030.0,977.0,156.0,134.0,33.0,30.0,7.347356285013605e-05,0.00015219056401205775,False
BMNR,Bitmine Immersion Technologies Inc.,Information Technology,Software,24.33,14676.5,-0.4545,0.2074,-0.1401,,55.74744701134167,9.049261083743843,-9103.33,-26.115468472086754,,,1,387.3333333333333,1000.0,72.0,1000.0,963.0,389.0,1275.0,1349.0,136.0,63.0,59.0,21.0,0.000585828422989722,0.0041826648114811115,False
BMRN,BioMarin Pharmaceutical Inc.,Health Care,Biotechnology,64.807,12544.93,0.1891,-0.104,-0.0363,-0.0365,343.1117985611513,0.05754287931703539,-275.92999999999995,-0.7908569790770994,,,0,213.33333333333334,1000.0,39.666666666666664,1000.0,444.0,1106.0,527.0,1286.0,46.0,150.0,12.0,61.0,0.005202231109651753,0.029745994143230522,False
BNL,Broadstone Net Lease Inc.,Real Estate,Diversified REITs,20.635,4132.09,0.1082,0.077,-0.047,,33.961604754829125,0.04850927026908014,49.25999999999999,0.5104663212435232,,,0,373.6666666666667,1000.0,22.666666666666668,1000.0,1028.0,713.0,1184.0,438.0,64.0,29.0,3.0,1.0,0.0014152481385157584,0.10278232640775638,False
BOBS,Bob's Discount Furniture Inc.,Consumer Discretionary,Specialty Retail,16.276,2127.06,,,,,435.2443487567921,0.040273812942349,11.960000000000008,0.09825829773250083,,,0,182.0,1000.0,31.0,1000.0,364.0,1235.0,666.0,746.0,44.0,138.0,16.0,33.0,0.0068699643896719875,0.01957812890500899,False
BOH,Bank of Hawaii Corporation,Financials,Banks,75.01,2959.17,0.1011,0.1455,-0.0131,0.0048,94.09212036389079,0.06527874292683622,29.609999999999985,0.14380767362797475,,,0,376.6666666666667,1000.0,88.66666666666667,1000.0,849.0,509.0,1084.0,574.0,161.0,120.0,51.0,54.0,0.0005123289971557399,0.003958171199830059,False
BOKF,BOK Financial Corporation,Financials,Banks,133.845,8133.34,0.2126,0.177,0.1006,0.0683,205.20692510692515,0.04859664371812378,72.50999999999999,0.12545199743940194,,,0,270.6666666666667,1000.0,63.666666666666664,1000.0,601.0,429.0,692.0,347.0,122.0,89.0,34.0,35.0,0.0011173460406976913,0.008632435296628998,False
BOOT,Boot Barn Holdings Inc.,Consumer Discretionary,Specialty Retail,140.245,4247.3,-0.2361,0.1789,0.1094,0.2906,351.5462940926475,0.039687469496774375,16.700000000000017,0.07393306180272718,,,1,172.33333333333334,1000.0,25.666666666666668,1000.0,433.0,423.0,682.0,694.0,52.0,32.0,17.0,8.0,0.005548861297420707,0.015813229238893476,False
BOX,Box Inc.,Information Technology,Software,34.42,4722.45,0.0526,0.1,0.0854,0.0967,108.40184347350191,0.048265024421320746,15.310000000000002,0.1326919743456405,,,0,339.3333333333333,1000.0,59.333333333333336,1000.0,820.0,642.0,914.0,711.0,108.0,90.0,43.0,27.0,0.001139153170518112,0.008133261709797312,False
