signal,kind,n_firings,n_turns,hit_rate,median_lead,median_nearest,pct_late,recall,fwd4,base4,edge4,fwd8,base8,edge8,fwd13,base13,edge13,p_value,fwd26,base26,edge26,ratio,theta,universe,n_peaks,n_troughs
wRSI < 30,bottom,4,10,100.0,2.5,2.5,0.0,40.0,1.5389270291254835,0.33507460819625245,1.203852420929231,2.7912059888771603,0.6654413218397381,2.125764667037422,6.812097423838075,1.1006129272562617,5.7114844965818135,0.018,7.029188084261945,2.3849153744027807,4.644272709859164,Growth / Value,7.000000000000001,Price ratios,11,10
wRSI < 25,bottom,1,10,100.0,4.0,4.0,0.0,10.0,-0.38425740359353533,0.33507460819625245,-0.7193320117897878,2.2858123914873962,0.6654413218397381,1.620371069647658,3.0099789081524664,1.1006129272562617,1.9093659808962047,0.317,11.268852596747703,2.3849153744027807,8.883937222344922,Growth / Value,7.000000000000001,Price ratios,11,10
Channel z < -1.5,bottom,11,10,45.45454545454545,4.0,2.5,37.5,30.0,-0.4816910321592079,0.33507460819625245,-0.8167656403554604,-0.790603793907302,0.6654413218397381,-1.45604511574704,0.6691281430050575,1.1006129272562617,-0.4314847842512042,0.6005,1.7755725498984423,2.3849153744027807,-0.6093428245043384,Growth / Value,7.000000000000001,Price ratios,11,10
Channel z < -2.0,bottom,8,10,50.0,5.5,2.0,20.0,20.0,-0.5822583850893361,0.33507460819625245,-0.9173329932855886,-0.6140972482716027,0.6654413218397381,-1.2795385701113409,-0.9120677083155238,1.1006129272562617,-2.0126806355717854,0.8305,-0.5233527053463912,2.3849153744027807,-2.908268079749172,Growth / Value,7.000000000000001,Price ratios,11,10
40w stretch z < -1.5,bottom,15,10,53.333333333333336,6.0,2.0,27.27272727272727,50.0,-1.01308725750416,0.33507460819625245,-1.3481618657004124,0.36682721090531434,0.6654413218397381,-0.2986141109344238,-0.45679851181779557,1.1006129272562617,-1.5574114390740572,0.8765,0.5233971519583316,2.3849153744027807,-1.861518222444449,Growth / Value,7.000000000000001,Price ratios,11,10
Composite < -1.0,bottom,20,10,55.00000000000001,3.0,2.0,21.428571428571427,70.0,-0.2511382257926503,0.33507460819625245,-0.5862128339889028,0.46427174402923915,0.6654413218397381,-0.201169577810499,0.7294163725116477,1.1006129272562617,-0.371196554744614,0.6165,2.3298449892978987,2.3849153744027807,-0.055070385104881936,Growth / Value,7.000000000000001,Price ratios,11,10
Composite < -1.5,bottom,12,10,58.333333333333336,7.0,3.5,30.0,50.0,0.48933019024661545,0.33507460819625245,0.154255582050363,1.486482037248881,0.6654413218397381,0.8210407154091428,2.227734717022601,1.1006129272562617,1.1271217897663395,0.238,5.52707574011497,2.3849153744027807,3.1421603657121895,Growth / Value,7.000000000000001,Price ratios,11,10
13w ROC crosses > 0,bottom,23,10,8.695652173913043,12.0,-6.0,80.0,20.0,1.00221649655076,0.33507460819625245,0.6671418883545076,2.0960174254991313,0.6654413218397381,1.4305761036593931,1.5694023040579141,1.1006129272562617,0.46878937680165245,0.319,4.287012524365993,2.3849153744027807,1.9020971499632124,Growth / Value,7.000000000000001,Price ratios,11,10
Ratio crosses > 40w MA,bottom,8,10,12.5,4.0,-8.0,83.33333333333334,10.0,0.520802055568799,0.33507460819625245,0.18572744737254654,1.449198015683395,0.6654413218397381,0.7837566938436569,3.2564057965814004,1.1006129272562617,2.155792869325139,0.121,6.458888184567715,2.3849153744027807,4.073972810164934,Growth / Value,7.000000000000001,Price ratios,11,10
Washed + ROC cross,bottom,5,10,0.0,,-9.0,100.0,0.0,0.7829925651082201,0.33507460819625245,0.4479179569119677,-0.3460731343585206,0.6654413218397381,-1.0115144561982587,-0.3408724666338848,1.1006129272562617,-1.4414853938901464,0.7105,1.273743608462837,2.3849153744027807,-1.1111717659399436,Growth / Value,7.000000000000001,Price ratios,11,10
wRSI > 70,top,5,7,80.0,5.0,5.0,0.0,57.14285714285714,0.14237920876131413,0.11023503878700504,0.03214416997430909,-0.07739726794790514,0.22560525223964356,-0.3030025201875487,-2.2360591299210952,0.39847971855183717,-2.6345388484729324,0.068,-3.4447795713193816,0.8154221574219952,-4.260201728741377,Momentum / Market,7.000000000000001,Price ratios,7,6
wRSI > 75,top,2,7,100.0,4.5,4.5,0.0,28.57142857142857,1.7263917541017193,0.11023503878700504,1.6161567153147143,2.5550946352673853,0.22560525223964356,2.3294893830277417,-1.5235787273600476,0.39847971855183717,-1.9220584459118848,0.2535,-3.13194715621391,0.8154221574219952,-3.9473693136359054,Momentum / Market,7.000000000000001,Price ratios,7,6
Channel z > +1.5,top,12,7,33.33333333333333,4.5,0.5,33.33333333333333,28.57142857142857,-0.6290029723109252,0.11023503878700504,-0.7392380110979302,0.47128287468600477,0.22560525223964356,0.2456776224463612,-0.3343041792787975,0.39847971855183717,-0.7327838978306347,0.2585,0.25107456544301454,0.8154221574219952,-0.5643475919789807,Momentum / Market,7.000000000000001,Price ratios,7,6
Channel z > +2.0,top,5,7,40.0,6.0,2.0,50.0,28.57142857142857,-0.28070074582156046,0.11023503878700504,-0.3909357846085655,-0.3784884832603755,0.22560525223964356,-0.6040937355000191,0.6038003494687165,0.39847971855183717,0.20532063091687935,0.5485,0.08648979515944284,0.8154221574219952,-0.7289323622625523,Momentum / Market,7.000000000000001,Price ratios,7,6
40w stretch z > +1.5,top,9,7,44.44444444444444,4.5,-2.0,55.55555555555556,57.14285714285714,-1.0193334229430324,0.11023503878700504,-1.1295684617300374,-1.9670532847921496,0.22560525223964356,-2.192658537031793,-2.029997453043338,0.39847971855183717,-2.428477171595175,0.035,-3.9109899101664913,0.8154221574219952,-4.726412067588487,Momentum / Market,7.000000000000001,Price ratios,7,6
Composite > +1.0,top,18,7,44.44444444444444,4.0,1.0,38.46153846153847,85.71428571428571,-0.7926751170102564,0.11023503878700504,-0.9029101557972614,-0.2508384901362719,0.22560525223964356,-0.47644374237591547,-1.1547317729142248,0.39847971855183717,-1.553211491466062,0.059,-1.7233851875164312,0.8154221574219952,-2.5388073449384265,Momentum / Market,7.000000000000001,Price ratios,7,6
Composite > +1.5,top,9,7,33.33333333333333,5.0,-1.0,57.14285714285714,42.857142857142854,-0.6625833996355709,0.11023503878700504,-0.7728184384225759,-0.1780762200641052,0.22560525223964356,-0.40368147230374873,-0.5728104241112781,0.39847971855183717,-0.9712901426631153,0.2375,-1.8842053627489492,0.8154221574219952,-2.6996275201709445,Momentum / Market,7.000000000000001,Price ratios,7,6
Monthly RSI > 70,top,3,7,33.33333333333333,2.0,2.0,0.0,14.285714285714285,1.168039595095971,0.11023503878700504,1.057804556308966,-1.5851126465074843,0.22560525223964356,-1.8107178987471277,-1.962735990321433,0.39847971855183717,-2.36121570887327,0.156,-2.587159820626023,0.8154221574219952,-3.402581978048018,Momentum / Market,7.000000000000001,Price ratios,7,6
13w ROC crosses < 0,top,24,7,16.666666666666664,8.0,-3.0,63.63636363636363,57.14285714285714,0.5854185637447085,0.11023503878700504,0.47518352495770344,1.9037231162857609,0.22560525223964356,1.6781178640461172,0.5705356161331063,0.39847971855183717,0.17205589758126916,0.5995,0.19518391443591152,0.8154221574219952,-0.6202382429860837,Momentum / Market,7.000000000000001,Price ratios,7,6
Ratio crosses < 40w MA,top,16,7,25.0,12.5,1.5,50.0,57.14285714285714,0.7932347921106446,0.11023503878700504,0.6829997533236396,0.4426652360064417,0.22560525223964356,0.21705998376679814,2.0564005452713223,0.39847971855183717,1.6579208267194852,0.9355,1.1014890602789227,0.8154221574219952,0.2860669028569275,Momentum / Market,7.000000000000001,Price ratios,7,6
Extended + ROC cross,top,3,7,33.33333333333333,12.0,-11.0,66.66666666666666,14.285714285714285,1.1057367839179877,0.11023503878700504,0.9955017451309827,1.842523544190067,0.22560525223964356,1.6169182919504235,1.4567451586676086,0.39847971855183717,1.0582654401157714,0.7065,1.450173870346531,0.8154221574219952,0.6347517129245358,Momentum / Market,7.000000000000001,Price ratios,7,6
Extended + MA cross,top,1,7,100.0,12.0,12.0,0.0,14.285714285714285,1.0030733786236201,0.11023503878700504,0.8928383398366151,7.5529523588731,0.22560525223964356,7.327347106633456,9.432680757505496,0.39847971855183717,9.03420103895366,0.98,6.235521540011235,0.8154221574219952,5.42009938258924,Momentum / Market,7.000000000000001,Price ratios,7,6
wRSI < 30,bottom,4,6,50.0,10.0,10.0,0.0,33.33333333333333,0.8469011769766194,0.11023503878700504,0.7366661381896144,-1.4325533298175182,0.22560525223964356,-1.6581585820571618,-1.2878448666077595,0.39847971855183717,-1.6863245851595967,0.803,-0.4471746658571696,0.8154221574219952,-1.2625968232791647,Momentum / Market,7.000000000000001,Price ratios,7,6
wRSI < 25,bottom,1,6,0.0,,,,0.0,0.056626479514521044,0.11023503878700504,-0.053608559272483994,1.8028381864340526,0.22560525223964356,1.577232934194409,-1.6159512288393851,0.39847971855183717,-2.0144309473912223,0.7105,-4.953270763988482,0.8154221574219952,-5.768692921410477,Momentum / Market,7.000000000000001,Price ratios,7,6
Channel z < -1.5,bottom,18,6,27.77777777777778,5.0,3.0,16.666666666666664,50.0,0.6993016323512317,0.11023503878700504,0.5890665935642266,0.43002026433035767,0.22560525223964356,0.2044150120907141,0.6661734076156933,0.39847971855183717,0.26769368906385616,0.3785,0.17942335119708763,0.8154221574219952,-0.6359988062249076,Momentum / Market,7.000000000000001,Price ratios,7,6
Channel z < -2.0,bottom,9,6,33.33333333333333,9.0,9.0,0.0,33.33333333333333,-0.6943062551903577,0.11023503878700504,-0.8045412939773627,-0.9121272694204584,0.22560525223964356,-1.137732521660102,-0.7215386638498325,0.39847971855183717,-1.1200183824016696,0.799,-0.7029242897770057,0.8154221574219952,-1.518346447199001,Momentum / Market,7.000000000000001,Price ratios,7,6
40w stretch z < -1.5,bottom,8,6,12.5,9.0,9.0,0.0,16.666666666666664,-1.1379543066143833,0.11023503878700504,-1.2481893454013884,-0.7978323594869856,0.22560525223964356,-1.0234376117266293,-1.2084792367934667,0.39847971855183717,-1.6069589553453039,0.8665,-1.413193956309984,0.8154221574219952,-2.228616113731979,Momentum / Market,7.000000000000001,Price ratios,7,6
Composite < -1.0,bottom,19,6,26.31578947368421,5.0,3.0,16.666666666666664,50.0,0.34568099966374966,0.11023503878700504,0.23544596087674463,0.13121826995332253,0.22560525223964356,-0.09438698228632103,0.187834186234296,0.39847971855183717,-0.21064553231754116,0.5755,0.560212094219566,0.8154221574219952,-0.2552100632024292,Momentum / Market,7.000000000000001,Price ratios,7,6
Composite < -1.5,bottom,14,6,28.57142857142857,5.0,5.0,0.0,33.33333333333333,0.5104564778721493,0.11023503878700504,0.4002214390851443,0.3814887611641916,0.22560525223964356,0.15588350892454805,0.8293810735249946,0.39847971855183717,0.4309013549731574,0.3535,0.5452003638825024,0.8154221574219952,-0.2702217935394928,Momentum / Market,7.000000000000001,Price ratios,7,6
13w ROC crosses > 0,bottom,22,6,9.090909090909092,6.5,-4.0,71.42857142857143,33.33333333333333,0.03478005219200116,0.11023503878700504,-0.07545498659500388,0.8374113520579395,0.22560525223964356,0.6118060998182959,0.7647822763380825,0.39847971855183717,0.3663025577862453,0.3345,1.0586629634414702,0.8154221574219952,0.24324080601947495,Momentum / Market,7.000000000000001,Price ratios,7,6
Ratio crosses > 40w MA,bottom,17,6,5.88235294117647,7.0,-2.0,80.0,16.666666666666664,1.9761876358918897,0.11023503878700504,1.8659525971048847,1.7706122094456087,0.22560525223964356,1.545006957205965,2.8613880222866457,0.39847971855183717,2.4629083037348085,0.0075,1.77821577300182,0.8154221574219952,0.9627936155798248,Momentum / Market,7.000000000000001,Price ratios,7,6
Washed + ROC cross,bottom,3,6,0.0,,-5.0,100.0,0.0,-0.6625233385028443,0.11023503878700504,-0.7727583772898493,-0.21093643405394694,0.22560525223964356,-0.43654168629359047,0.2532967315222086,0.39847971855183717,-0.14518298702962856,0.5295,-0.38331216683030017,0.8154221574219952,-1.1987343242522954,Momentum / Market,7.000000000000001,Price ratios,7,6
Washed + MA cross,bottom,1,6,0.0,,-1.0,100.0,0.0,7.215696429276486,0.11023503878700504,7.105461390489481,3.627348072513348,0.22560525223964356,3.401742820273704,3.412953097134941,0.39847971855183717,3.0144733785831037,0.182,4.0626055734539035,0.8154221574219952,3.247183416031908,Momentum / Market,7.000000000000001,Price ratios,7,6
wRSI > 70,top,9,6,11.11111111111111,7.0,3.0,50.0,16.666666666666664,-1.8209470475656364,0.45816360516507065,-2.279110652730707,3.0398732237907455,0.9329285821445799,2.106944641646166,3.026212046908095,1.45301886114382,1.573193185764275,0.6935,5.505764411429043,3.092978403063089,2.412786008365954,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
wRSI > 75,top,6,6,16.666666666666664,2.0,2.0,0.0,16.666666666666664,-1.9924673527497274,0.45816360516507065,-2.450630957914798,-1.4853246202159793,0.9329285821445799,-2.4182532023605594,3.4146050888555073,1.45301886114382,1.9615862277116873,0.679,1.389362710956077,3.092978403063089,-1.703615692107012,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Channel z > +1.5,top,17,6,23.52941176470588,5.5,3.0,20.0,33.33333333333333,0.24335486133937453,0.45816360516507065,-0.21480874382569612,0.7521077606937947,0.9329285821445799,-0.18082082145078515,1.8219357186462315,1.45301886114382,0.36891685750241154,0.571,2.157958338140007,3.092978403063089,-0.9350200649230822,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Channel z > +2.0,top,9,6,11.11111111111111,7.0,-1.0,66.66666666666666,16.666666666666664,0.903671073375803,0.45816360516507065,0.44550746821073234,3.8981249444214123,0.9329285821445799,2.9651963622768323,3.6676542367928153,1.45301886114382,2.2146353756489954,0.7285,11.588283509940704,3.092978403063089,8.495305106877614,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
40w stretch z > +1.5,top,14,6,14.285714285714285,5.0,1.0,33.33333333333333,16.666666666666664,-0.6331485419764756,0.45816360516507065,-1.0913121471415463,2.495893499071517,0.9329285821445799,1.5629649169269373,5.065423716133177,1.45301886114382,3.612404854989357,0.9045,13.272777528323058,3.092978403063089,10.179799125259969,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Composite > +1.0,top,22,6,13.636363636363635,3.0,2.0,25.0,33.33333333333333,-0.11587922691689787,0.45816360516507065,-0.5740428320819685,1.0444335055436431,0.9329285821445799,0.11150492339906326,3.4905248015390784,1.45301886114382,2.0375059403952585,0.823,7.644590432548306,3.092978403063089,4.5516120294852165,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Composite > +1.5,top,17,6,17.647058823529413,9.0,5.0,25.0,33.33333333333333,-0.12608154683261474,0.45816360516507065,-0.5842451519976855,1.6303358338280791,0.9329285821445799,0.6974072516834993,2.372321765590371,1.45301886114382,0.919302904446551,0.642,6.559676718231993,3.092978403063089,3.4666983151689035,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Monthly RSI > 70,top,6,6,16.666666666666664,1.0,-3.0,50.0,16.666666666666664,-1.4689808147310022,0.45816360516507065,-1.9271444198960728,-0.5499454564740693,0.9329285821445799,-1.4828740386186492,-0.1850089181286522,1.45301886114382,-1.6380277792724722,0.3445,-0.6490028348182548,3.092978403063089,-3.741981237881344,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
13w ROC crosses < 0,top,25,6,4.0,9.0,-8.0,80.0,16.666666666666664,-1.504395636432357,0.45816360516507065,-1.9625592415974276,0.0683450394943111,0.9329285821445799,-0.8645835426502687,2.3284872871141733,1.45301886114382,0.8754684259703533,0.686,3.5378394802252493,3.092978403063089,0.44486107716216017,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Ratio crosses < 40w MA,top,13,6,0.0,,-8.0,100.0,0.0,-0.8848772819296039,0.45816360516507065,-1.3430408870946746,-0.2982825765581589,0.9329285821445799,-1.2312111587027388,2.565550451488281,1.45301886114382,1.112531590344461,0.6515,3.15046631881333,3.092978403063089,0.057487915750241037,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Extended + ROC cross,top,3,6,0.0,,-13.0,100.0,0.0,0.2833229565507877,0.45816360516507065,-0.17484064861428295,-4.486717761049997,0.9329285821445799,-5.419646343194577,-6.45214042764658,1.45301886114382,-7.905159288790401,0.115,-6.075696827407123,3.092978403063089,-9.168675230470212,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
wRSI < 30,bottom,4,6,50.0,2.5,2.5,0.0,33.33333333333333,1.150427293702244,0.45816360516507065,0.6922636885371733,4.073784048799151,0.9329285821445799,3.140855466654571,17.763518970138726,1.45301886114382,16.310500108994905,0.0035,17.690062426585335,3.092978403063089,14.597084023522246,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
wRSI < 25,bottom,2,6,100.0,1.5,1.5,0.0,33.33333333333333,8.884864691703731,0.45816360516507065,8.42670108653866,18.772792111254944,0.9329285821445799,17.839863529110364,38.513052746376644,1.45301886114382,37.060033885232826,0.0,42.91227581658704,3.092978403063089,39.819297413523955,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Channel z < -1.5,bottom,5,6,40.0,4.0,4.0,33.33333333333333,33.33333333333333,-0.8702181938575176,0.45816360516507065,-1.3283817990225883,2.615331594037656,0.9329285821445799,1.682403011893076,14.767514758882845,1.45301886114382,13.314495897739025,0.0015,19.655387242439105,3.092978403063089,16.562408839376015,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Channel z < -2.0,bottom,3,6,66.66666666666666,2.0,2.0,0.0,33.33333333333333,4.647746084699425,0.45816360516507065,4.189582479534354,12.28771256767113,0.9329285821445799,11.35478398552655,30.161403295519715,1.45301886114382,28.708384434375894,0.0,36.11145880788076,3.092978403063089,33.018480404817666,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
40w stretch z < -1.5,bottom,6,6,50.0,4.0,4.0,0.0,50.0,1.7877162432261173,0.45816360516507065,1.3295526380610467,3.8574408383245995,0.9329285821445799,2.9245122561800194,12.89201546196127,1.45301886114382,11.43899660081745,0.0065,9.87903034969696,3.092978403063089,6.7860519466338705,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Composite < -1.0,bottom,13,6,30.76923076923077,4.5,3.0,33.33333333333333,50.0,1.1632652000379688,0.45816360516507065,0.7051015948728983,3.434770890252772,0.9329285821445799,2.501842308108192,8.872902510530468,1.45301886114382,7.419883649386648,0.004,11.064332837818842,3.092978403063089,7.971354434755753,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Composite < -1.5,bottom,6,6,33.33333333333333,4.0,4.0,0.0,33.33333333333333,-0.4783593324562852,0.45816360516507065,-0.9365229376213559,4.225792849015164,0.9329285821445799,3.292864266870584,12.01670258470867,1.45301886114382,10.56368372356485,0.0105,9.749438105268618,3.092978403063089,6.656459702205529,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
13w ROC crosses > 0,bottom,23,6,0.0,,-7.5,100.0,0.0,0.9090786537256826,0.45816360516507065,0.450915048560612,3.293472078138436,0.9329285821445799,2.3605434959938565,3.046554674376515,1.45301886114382,1.593535813232695,0.2465,4.4868780419884455,3.092978403063089,1.3938996389253564,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Ratio crosses > 40w MA,bottom,13,6,7.6923076923076925,8.0,-6.0,66.66666666666666,16.666666666666664,1.4048196246938245,0.45816360516507065,0.9466560195287539,1.0840823859847162,0.9329285821445799,0.15115380384013632,1.9733389711311895,1.45301886114382,0.5203201099873696,0.423,5.9579188530267055,3.092978403063089,2.8649404499636164,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
Washed + ROC cross,bottom,2,6,0.0,,-3.0,100.0,0.0,-2.214231559424918,0.45816360516507065,-2.6723951645899886,0.6721337347744938,0.9329285821445799,-0.26079484737008607,1.2112409535559088,1.45301886114382,-0.24177790758791118,0.5025,-6.126966043158439,3.092978403063089,-9.219944446221529,High Beta / Low Vol,15.238683122271377,Price ratios,6,6
wRSI > 70,top,3,5,33.33333333333333,0.0,0.0,0.0,20.0,-1.3459544788047857,-0.11131263228276843,-1.2346418465220173,-1.1928659937781878,-0.21532685834511986,-0.9775391354330679,-2.9013352010214675,-0.3540024101472666,-2.5473327908742007,0.047,-4.055131459520401,-0.770410752524379,-3.284720706996022,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Channel z > +1.5,top,10,5,20.0,5.0,1.0,33.33333333333333,20.0,-0.3272092323108055,-0.11131263228276843,-0.21589660002803707,-0.38717488689414714,-0.21532685834511986,-0.17184802854902728,-1.180417370690433,-0.3540024101472666,-0.8264149605431665,0.1285,-2.4453691602843755,-0.770410752524379,-1.6749584077599966,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Channel z > +2.0,top,4,5,25.0,0.0,0.0,0.0,20.0,0.7076109565532118,-0.11131263228276843,0.8189235888359803,-0.7539818735483872,-0.21532685834511986,-0.5386550152032673,-2.10779659323744,-0.3540024101472666,-1.7537941830901735,0.082,-2.5208469190195926,-0.770410752524379,-1.7504361664952137,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
40w stretch z > +1.5,top,9,5,11.11111111111111,3.0,-1.0,50.0,20.0,-0.6507780880806587,-0.11131263228276843,-0.5394654557978903,-0.03898186832750905,-0.21532685834511986,0.1763449900176108,-1.2223631705542373,-0.3540024101472666,-0.8683607604069707,0.1555,-0.5823291111688851,-0.770410752524379,0.18808164135549388,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Composite > +1.0,top,15,5,20.0,3.0,1.0,40.0,40.0,-0.8545135641894068,-0.11131263228276843,-0.7432009319066384,-0.8579201349543611,-0.21532685834511986,-0.6425932766092413,-1.6441493838095387,-0.3540024101472666,-1.2901469736622722,0.034,-2.4226991384624723,-0.770410752524379,-1.6522883859380935,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Composite > +1.5,top,7,5,42.857142857142854,2.0,2.0,0.0,40.0,-0.5966494010093939,-0.11131263228276843,-0.48533676872662546,-0.36299439475708,-0.21532685834511986,-0.14766753641196015,-2.2966696478718833,-0.3540024101472666,-1.9426672377246168,0.0235,-3.8903712575848206,-0.770410752524379,-3.1199605050604418,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
13w ROC crosses < 0,top,25,5,4.0,11.0,-6.0,83.33333333333334,20.0,-0.43417203429434265,-0.11131263228276843,-0.3228594020115742,-0.6907860427158171,-0.21532685834511986,-0.47545918437069723,-0.5584702003192984,-0.3540024101472666,-0.20446779017203182,0.3285,-0.8297399388510133,-0.770410752524379,-0.05932918632663431,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Ratio crosses < 40w MA,top,15,5,6.666666666666667,12.0,-7.5,75.0,20.0,0.16882263063719977,-0.11131263228276843,0.2801352629199682,-0.08852610914765904,-0.21532685834511986,0.12680074919746082,-0.19562561288317043,-0.3540024101472666,0.15837679726409615,0.582,-1.6615523265718515,-0.770410752524379,-0.8911415740474725,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Extended + ROC cross,top,2,5,0.0,,-9.0,100.0,0.0,-3.2709367788260724,-0.11131263228276843,-3.159624146543304,-3.8092045751491996,-0.21532685834511986,-3.5938777168040796,-5.3798576433242316,-0.3540024101472666,-5.025855233176965,0.0055,-7.0833730907102765,-0.770410752524379,-6.312962338185898,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
wRSI < 30,bottom,17,4,17.647058823529413,0.0,0.0,0.0,50.0,0.07957943985624383,-0.11131263228276843,0.19089207213901227,0.12308662074185313,-0.21532685834511986,0.338413479086973,-0.03774351727344099,-0.3540024101472666,0.3162588928738256,0.3195,-1.535730322653654,-0.770410752524379,-0.7653195701292751,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
wRSI < 25,bottom,7,4,14.285714285714285,7.0,7.0,0.0,25.0,0.4313104873824985,-0.11131263228276843,0.5426231196652669,0.17245022348830905,-0.21532685834511986,0.3877770818334289,0.4113471671521002,-0.3540024101472666,0.7653495772993668,0.1885,-1.800150550266055,-0.770410752524379,-1.029739797741676,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Channel z < -1.5,bottom,24,4,20.833333333333336,2.0,0.5,33.33333333333333,75.0,0.15498876234390732,-0.11131263228276843,0.26630139462667574,0.2645990390626847,-0.21532685834511986,0.47992589740780456,0.616023049819978,-0.3540024101472666,0.9700254599672447,0.0255,-0.025950587994509,-0.770410752524379,0.74446016452987,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Channel z < -2.0,bottom,9,4,22.22222222222222,6.5,2.5,50.0,50.0,-0.16025512406054254,-0.11131263228276843,-0.048942491777774114,-0.3262836381630188,-0.21532685834511986,-0.11095677981789895,0.3377521696089353,-0.3540024101472666,0.6917545797562019,0.192,1.9292936410812405,-0.770410752524379,2.6997043936056193,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
40w stretch z < -1.5,bottom,17,4,29.411764705882355,2.0,1.0,20.0,75.0,-0.23563976670757447,-0.11131263228276843,-0.12432713442480604,-0.2149062896114116,-0.21532685834511986,0.00042056873370827086,-0.015257657633517444,-0.3540024101472666,0.33874475251374914,0.297,-0.8311200063879798,-0.770410752524379,-0.06070925386360082,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Composite < -1.0,bottom,35,4,14.285714285714285,7.0,4.0,28.57142857142857,75.0,0.10409553432127223,-0.11131263228276843,0.21540816660404066,-0.13499207889974477,-0.21532685834511986,0.08033477944537509,-0.2090585194815493,-0.3540024101472666,0.14494389066571728,0.3725,-0.9813972096027709,-0.770410752524379,-0.21098645707839192,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Composite < -1.5,bottom,20,4,25.0,2.0,1.0,20.0,75.0,-0.14224553414472146,-0.11131263228276843,-0.030932901861953035,0.016600828277369396,-0.21532685834511986,0.23192768662248925,0.30824702823803063,-0.3540024101472666,0.6622494383852973,0.1125,-0.5783785683457238,-0.770410752524379,0.1920321841786552,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
13w ROC crosses > 0,bottom,22,4,9.090909090909092,7.0,-4.5,75.0,25.0,-0.5315941163742304,-0.11131263228276843,-0.42028148409146193,-0.9958015043813927,-0.21532685834511986,-0.7804746460362728,-0.8159383162430827,-0.3540024101472666,-0.4619359060958161,0.814,-1.3886085012377156,-0.770410752524379,-0.6181977487133367,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Ratio crosses > 40w MA,bottom,14,4,0.0,,-11.0,100.0,0.0,0.004383604509624764,-0.11131263228276843,0.11569623679239319,-0.22670398021370583,-0.21532685834511986,-0.011377121868585971,-0.8691250260316747,-0.3540024101472666,-0.5151226158844082,0.796,-1.4542626787524364,-0.770410752524379,-0.6838519262280575,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
Washed + ROC cross,bottom,5,4,40.0,7.0,-0.5,50.0,25.0,-1.3841391993776653,-0.11131263228276843,-1.2728265670948968,-2.2016159810214475,-0.21532685834511986,-1.9862891226763277,-1.8750569094359348,-0.3540024101472666,-1.5210544992886683,0.9125,-0.11883703678476465,-0.770410752524379,0.6515737157396143,Equal Wt / Cap Wt,7.000000000000001,Price ratios,5,4
wRSI > 70,top,5,11,100.0,3.0,3.0,0.0,36.36363636363637,-0.15553058413693144,-0.17723561818744243,0.021705034050510996,0.1417965232536119,-0.3481649747748522,0.4899614980284641,-1.287687171373706,-0.5728742282514273,-0.7148129431222786,0.3645,-5.688554172348972,-1.23103681071002,-4.457517361638953,Small / Large,7.959321702544902,Price ratios,11,10
wRSI > 75,top,2,11,100.0,7.0,7.0,0.0,9.090909090909092,2.3541496652645266,-0.17723561818744243,2.5313852834519692,0.08710206838778989,-0.3481649747748522,0.4352670431626421,-2.576328088010599,-0.5728742282514273,-2.003453859759172,0.2675,-7.716827938013837,-1.23103681071002,-6.485791127303816,Small / Large,7.959321702544902,Price ratios,11,10
