date,ticker,name,signal,universe,xs_1m,xs_3m,xs_6m,xs_12m,mae,period,rel5,w_rsi,m_rsi,rv,drawdown,move21,mkt_part,sec_part,spec_part,driver,mkt_gauge,regime,credit_stress
2009-04-01,CW,Curtiss-Wright Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04431,-0.14153,-0.16297,-0.29386,-0.07961,In-sample 2005-14,0.50861,43.34407,39.90068,0.49084,0.46119,0.21985,0.16511,0.00066,0.05408,Market,91.19048,Elevated,False
2018-12-26,CW,Curtiss-Wright Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.05008,-0.02459,0.06500,0.07884,-0.01933,Out-of-sample 2015+,1.07871,27.90696,43.39605,0.33859,0.29741,-0.07739,-0.07081,-0.01095,0.00437,Market,93.41270,Panic,False
2020-03-11,CW,Curtiss-Wright Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.02442,-0.13499,-0.26369,-0.15771,-0.10472,Out-of-sample 2015+,0.33438,26.12612,42.02409,0.35375,0.30245,-0.34770,-0.22101,-0.01906,-0.10763,Market,99.20635,Panic,True
2009-02-26,CWT,California Water Service Group,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.00714,-0.36662,-0.43607,-0.61193,-0.13894,In-sample 2005-14,0.96109,45.42279,50.65989,0.40832,0.17596,-0.14703,-0.08233,-0.02120,-0.04350,Market,93.88889,Elevated,False
2020-03-12,CWT,California Water Service Group,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.12920,-0.12794,-0.28969,-0.30352,-0.06421,Out-of-sample 2015+,0.71417,39.91330,47.02212,0.45310,0.21444,-0.21006,-0.13086,-0.19921,0.12001,Sector,99.89418,Panic,True
2020-06-11,CWT,California Water Service Group,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.01989,-0.14737,-0.09113,-0.11727,-0.04441,Out-of-sample 2015+,0.67744,45.04066,48.46966,0.29844,0.19532,0.03672,0.04117,0.02044,-0.02489,Market,93.96825,Panic,True
2025-04-07,CXT,Crane NXT Co.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.06319,0.13809,0.27065,-0.33667,0.00000,Out-of-sample 2015+,0.18118,27.10181,41.51575,0.39332,0.33492,-0.20577,-0.14556,-0.02099,-0.03922,Market,95.60847,Panic,False
2026-03-11,CXT,Crane NXT Co.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.01307,-0.14930,,,-0.15302,Out-of-sample 2015+,0.52022,36.19340,41.81690,0.44425,0.35429,-0.21496,-0.03015,-0.01230,-0.17252,Specific,78.38624,Elevated,False
2016-08-19,CXW,CoreCivic Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.18164,0.08016,0.79011,0.25745,-0.29307,Out-of-sample 2015+,0.33212,21.12241,35.34201,1.65504,0.45517,-0.51834,0.00875,-0.04263,-0.48447,Specific,9.94709,Calm,False
2022-05-12,CZR,Caesars Entertainment Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.21436,-0.13727,-0.05258,-0.28604,-0.35643,Out-of-sample 2015+,3.41529,25.94129,41.07714,0.73667,0.58298,-0.29637,-0.21704,-0.03948,-0.03985,Market,81.11111,Elevated,False
2009-03-02,D,Dominion Energy,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05669,-0.17209,-0.25699,-0.17673,-0.01693,In-sample 2005-14,0.52624,29.51080,31.53123,0.35529,0.37999,-0.21920,-0.11884,-0.04990,-0.05046,Market,96.11111,Elevated,False
2008-10-22,DAR,Darling Ingredients Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.33113,-0.17306,-0.03188,-0.16264,-0.46837,In-sample 2005-14,5.56166,22.05025,38.62441,1.19075,0.61943,-0.56869,-0.22103,0.00133,-0.34900,Specific,99.84127,Elevated,False
2009-01-23,DAR,Darling Ingredients Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.06580,0.19668,0.21886,0.25017,-0.40726,In-sample 2005-14,1.47003,34.21783,35.45330,0.78799,0.71891,-0.05016,-0.06041,-0.00002,0.01027,Market,95.47619,Elevated,False
2009-05-18,DCI,Donaldson Company Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.04970,0.05183,0.00014,0.08260,-0.05208,In-sample 2005-14,0.47909,53.80171,46.68681,0.45325,0.34197,0.07381,0.04848,0.01907,0.00626,Market,86.11111,Elevated,False
2011-08-19,DCI,Donaldson Company Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.08929,0.24979,0.29045,0.15430,0.00000,In-sample 2005-14,0.86426,36.05624,49.90480,0.41266,0.21668,-0.20411,-0.21272,-0.02948,0.03809,Market,86.27370,Panic,False
2020-03-17,DCO,Ducommun Incorporated,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.23392,0.83647,0.74769,1.87299,0.00000,Out-of-sample 2015+,0.34591,31.56483,35.90735,0.85197,0.59737,-0.59373,-0.23922,0.00169,-0.35619,Specific,99.28571,Panic,True
2008-10-01,DE,Deere & Company,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.10508,0.21487,0.18851,0.12503,-0.27568,In-sample 2005-14,1.91371,23.10472,36.41399,0.57774,0.50525,-0.38989,-0.10643,-0.04429,-0.23918,Specific,99.92063,Elevated,False
2020-03-16,DE,Deere & Company,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.07916,0.01112,0.36180,1.44383,-0.12280,Out-of-sample 2015+,0.50537,30.09019,40.08940,0.50671,0.32941,-0.35235,-0.45145,-0.05008,0.14918,Market,99.76190,Panic,True
2008-03-10,DECK,Deckers Brands,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.13484,0.28184,0.19009,-0.11411,-0.00134,In-sample 2005-14,41.57442,36.09482,52.59466,0.56029,0.44515,-0.24009,-0.07276,-0.00495,-0.16238,Specific,98.80952,Elevated,False
2008-10-08,DECK,Deckers Brands,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.09487,-0.06091,-0.13156,-0.12775,-0.37305,In-sample 2005-14,15.57164,31.67677,43.36759,0.79190,0.52574,-0.33981,-0.42345,-0.01987,0.10352,Market,100.00000,Elevated,False
2009-01-08,DECK,Deckers Brands,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.17966,-0.07797,-0.10738,0.21441,-0.47273,In-sample 2005-14,4.59972,43.04060,44.41729,0.69260,0.48300,-0.03235,0.00788,0.01681,-0.05704,Specific,95.00000,Elevated,False
2025-04-23,DECK,Deckers Brands,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.14606,-0.11279,-0.30912,-0.35824,-0.13854,Out-of-sample 2015+,5.49191,27.15436,43.77214,0.66197,0.52194,-0.15610,-0.10974,0.00747,-0.05383,Market,87.40741,Panic,False
2025-04-03,DELL,Dell Technologies,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.21409,0.51635,0.71951,1.28412,0.00000,Out-of-sample 2015+,2.82024,32.71586,43.07881,0.40259,0.56428,-0.23050,-0.16091,0.03131,-0.10090,Market,91.87831,Panic,False
2022-05-19,DG,Dollar General,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.31705,0.26337,0.35491,0.03956,0.00000,Out-of-sample 2015+,0.68907,39.56706,50.56973,0.32366,0.22278,-0.25204,-0.06697,-0.06543,-0.11964,Specific,79.90741,Elevated,False
2023-06-15,DG,Dollar General,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.02053,-0.31893,-0.27787,-0.47780,-0.30588,Out-of-sample 2015+,0.91986,26.76946,35.81214,0.30482,0.36837,-0.27245,0.04731,-0.06841,-0.25134,Specific,22.11640,Calm,False
2023-09-20,DG,Dollar General,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.07924,0.09115,0.16980,-0.54014,-0.06707,Out-of-sample 2015+,0.07228,18.40855,27.34914,0.30585,0.55212,-0.33867,0.00090,-0.00470,-0.33487,Specific,26.13757,Calm,False
2020-03-18,DGII,Digi International Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.44887,0.38199,0.85487,1.58246,0.00000,Out-of-sample 2015+,0.45781,20.45936,35.38794,0.79413,0.63223,-0.76068,-0.35359,0.00045,-0.40755,Specific,98.43915,Panic,True
2007-08-02,DHC,Diversified Healthcare Trust,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.11196,0.13422,0.37139,0.40469,0.00000,In-sample 2005-14,0.94936,35.53481,48.15372,0.42328,0.29339,-0.13995,-0.04612,-0.03669,-0.05714,Specific,84.16667,Elevated,False
2008-01-25,DHC,Diversified Healthcare Trust,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05064,0.09274,0.01929,0.17711,-0.08538,In-sample 2005-14,1.34047,50.24737,55.27071,0.61131,0.15989,-0.11858,-0.18687,0.09526,-0.02697,Market,96.26984,Elevated,False
2008-07-31,DHC,Diversified Healthcare Trust,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.01394,0.09534,0.18719,0.15276,-0.34944,In-sample 2005-14,1.13357,49.52679,53.56455,0.57749,0.14291,0.05988,-0.01846,0.03806,0.04029,Specific,89.08730,Elevated,False
2008-10-31,DHC,Diversified Healthcare Trust,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.27492,0.03997,-0.06754,0.02030,-0.45056,In-sample 2005-14,0.77238,46.56876,48.35657,1.44484,0.21486,-0.12246,-0.21621,-0.11301,0.20676,Market,99.04762,Elevated,False
2009-02-03,DHC,Diversified Healthcare Trust,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.13969,-0.12381,0.11125,0.02195,-0.31261,In-sample 2005-14,0.79103,52.06753,47.96103,0.82405,0.26169,0.09274,-0.17126,-0.00383,0.26783,Specific,94.04762,Elevated,False
2009-05-05,DHC,Diversified Healthcare Trust,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.09222,0.24946,0.10919,0.14831,-0.11402,In-sample 2005-14,0.56869,51.37260,46.87278,0.72599,0.32166,0.01663,0.12702,0.03630,-0.14669,Market,87.69841,Elevated,False
2020-03-16,DHI,D. R. Horton,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.12867,0.61917,0.95300,1.21706,-0.07845,Out-of-sample 2015+,0.70416,24.11762,38.21075,0.65266,0.49476,-0.67658,-0.14564,-0.02148,-0.50946,Specific,99.76190,Panic,True
2008-09-29,DHR,Danaher Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.01582,0.02846,0.04789,0.03806,-0.28718,In-sample 2005-14,0.83978,33.93468,42.85075,0.35771,0.22880,-0.18315,-0.13002,0.00009,-0.05322,Market,100.00000,Elevated,False
2022-05-10,DHR,Danaher Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.06812,0.15531,0.08290,-0.10307,0.00000,Out-of-sample 2015+,1.37213,35.02740,48.69443,0.32797,0.27509,-0.21890,-0.08589,-0.07829,-0.05472,Market,79.12698,Elevated,False
2022-10-21,DHR,Danaher Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.01430,-0.01572,-0.15066,-0.25213,-0.04073,Out-of-sample 2015+,1.62219,40.68293,48.33875,0.32949,0.25448,-0.08459,0.00017,0.02710,-0.11186,Specific,58.10847,Calm,False
2023-10-25,DHR,Danaher Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.03426,0.01342,0.03184,-0.16125,-0.04430,Out-of-sample 2015+,0.76947,34.35422,41.92773,0.32789,0.21276,-0.12784,-0.02198,-0.00777,-0.09809,Specific,42.96296,Calm,False
2007-08-09,DINO,HF Sinclair Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.06148,-0.02112,-0.11798,-0.38773,-0.04326,In-sample 2005-14,14.02902,38.53161,57.42007,0.56253,0.30975,-0.35404,-0.05117,-0.02307,-0.27981,Specific,88.09524,Elevated,False
2008-01-24,DINO,HF Sinclair Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.16108,-0.12689,-0.34160,-0.12350,-0.16023,In-sample 2005-14,13.26551,35.42600,46.71444,0.47803,0.43070,-0.14203,-0.10018,-0.02316,-0.01869,Market,95.15873,Elevated,False
2008-04-24,DINO,HF Sinclair Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04619,-0.24469,-0.27595,-0.11510,-0.35322,In-sample 2005-14,7.25953,40.80899,44.91789,0.45623,0.46005,0.01673,0.03821,0.01806,-0.03954,Market,83.21429,Elevated,False
2008-07-24,DINO,HF Sinclair Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.02734,-0.14593,0.17591,-0.00721,-0.45471,In-sample 2005-14,4.67807,26.06103,35.19085,0.69678,0.57888,-0.33382,-0.04323,-0.07938,-0.21121,Specific,90.51587,Elevated,False
2008-10-22,DINO,HF Sinclair Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03384,0.52660,0.37943,0.77753,-0.33555,In-sample 2005-14,2.88400,29.16729,30.64772,1.57647,0.73550,-0.58393,-0.29971,-0.09778,-0.18644,Market,99.84127,Elevated,False
2009-01-23,DINO,HF Sinclair Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.08643,-0.11380,-0.25422,-0.20065,-0.13241,In-sample 2005-14,1.90886,48.71885,36.98760,0.62672,0.58057,0.26167,-0.06453,0.07850,0.24770,Specific,95.47619,Elevated,False
2009-05-12,DINO,HF Sinclair Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.20048,-0.22362,-0.03575,-0.09694,-0.27637,In-sample 2005-14,3.06670,52.52913,40.23351,0.80826,0.47429,0.09827,0.07908,0.03476,-0.01557,Market,86.98413,Elevated,False
2008-10-17,DIOD,Diodes Incorporated,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.46170,-0.32024,0.32806,0.52826,-0.69093,In-sample 2005-14,2.61978,26.74738,31.21912,1.12741,0.67108,-0.64103,-0.28831,0.01523,-0.36796,Specific,100.00000,Elevated,False
2009-01-20,DIOD,Diodes Incorporated,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.18758,1.21440,1.85861,1.66367,-0.05017,In-sample 2005-14,0.53599,31.87174,28.68252,0.80339,0.81927,-0.19888,-0.12328,0.00898,-0.08458,Market,97.22222,Elevated,False
2008-12-01,DKS,DICK'S Sporting Goods Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.13902,0.08940,0.40076,0.41355,-0.09802,In-sample 2005-14,1.07106,35.71609,34.19977,0.93968,0.65719,-0.25054,-0.12860,-0.02404,-0.09791,Market,99.12698,Elevated,False
2020-03-23,DLR,Digital Realty,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.12476,-0.06294,-0.12123,-0.37833,0.00000,Out-of-sample 2015+,0.44718,42.13501,47.52279,0.69207,0.24132,-0.23915,-0.17009,-0.42956,0.36050,Sector,98.80952,Panic,True
2006-05-23,DOC,Healthpeak Properties,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.01522,0.10818,0.24754,0.06313,0.00000,In-sample 2005-14,1.56290,44.67121,55.55932,0.25513,0.09709,-0.05705,-0.04740,-0.01557,0.00592,Market,51.62698,Calm,False
2007-05-29,DOC,Healthpeak Properties,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.09497,-0.07500,0.04325,0.18062,-0.21916,In-sample 2005-14,1.33913,39.21440,57.25339,0.25572,0.22515,-0.10352,0.01505,-0.05612,-0.06245,Specific,38.73016,Calm,False
2008-07-09,DOC,Healthpeak Properties,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.13171,0.19606,0.05821,-0.02391,-0.02123,In-sample 2005-14,1.16500,42.48956,50.76410,0.38022,0.19469,-0.07941,-0.11203,-0.00740,0.04002,Market,94.60317,Elevated,False
2008-10-21,DOC,Healthpeak Properties,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.26863,-0.11616,-0.16901,-0.09726,-0.43622,In-sample 2005-14,0.84375,42.75596,49.61303,1.04530,0.24945,-0.15940,-0.33963,-0.02866,0.20889,Market,99.28571,Elevated,False
2009-01-22,DOC,Healthpeak Properties,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.00597,-0.05817,-0.07285,0.04511,-0.27625,In-sample 2005-14,0.75422,40.64713,42.56086,0.77191,0.44461,-0.15059,-0.09124,-0.08052,0.02116,Market,95.55556,Elevated,False
2009-01-12,DORM,Dorman Products Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.16316,0.04972,0.21763,0.01525,-0.41760,In-sample 2005-14,0.85335,46.61176,46.49714,0.83136,0.23969,-0.11643,-0.03875,-0.01856,-0.05912,Specific,95.71429,Elevated,False
2020-03-18,DOV,Dover Corporation,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.03658,0.07801,0.23446,0.29321,-0.07670,Out-of-sample 2015+,0.55658,21.78923,39.89610,0.64779,0.41480,-0.53580,-0.41165,-0.07582,-0.04832,Market,98.43915,Panic,True
2020-03-11,DRI,Darden Restaurants,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08850,0.01383,0.16059,0.85444,-0.42268,Out-of-sample 2015+,0.96334,21.69285,34.53123,0.46295,0.44103,-0.55081,-0.12743,0.00169,-0.42507,Specific,99.20635,Panic,True
2008-10-14,DVA,DaVita,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.06024,0.00642,-0.10461,-0.09821,-0.13240,In-sample 2005-14,1.58423,45.15110,47.16606,0.71087,0.22351,-0.10501,-0.06974,-0.01887,-0.01640,Market,99.76190,Elevated,False
2008-09-09,DVN,Devon Energy,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05110,-0.00375,-0.13385,-0.14874,-0.34981,In-sample 2005-14,3.04994,37.88737,51.00795,0.43417,0.29680,-0.02566,-0.03823,-0.08804,0.10060,Sector,94.52381,Elevated,False
2008-12-08,DVN,Devon Energy,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.01158,-0.18051,-0.06790,-0.29256,-0.41235,In-sample 2005-14,2.10366,38.27711,40.72393,0.77235,0.47312,-0.12477,0.00187,-0.05165,-0.07498,Specific,97.53968,Elevated,False
2009-03-11,DVN,Devon Energy,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03841,0.23946,0.08129,0.04986,0.00000,In-sample 2005-14,1.61054,30.90902,32.35689,0.60460,0.65805,-0.33866,-0.22317,0.01557,-0.13106,Market,92.61905,Elevated,False
2009-06-10,DVN,Devon Energy,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.17224,-0.12287,-0.21131,-0.14029,-0.24671,In-sample 2005-14,0.83387,53.53662,45.13385,0.40958,0.47769,0.00629,0.04275,0.01413,-0.05058,Market,84.08730,Elevated,False
2025-04-16,DVN,Devon Energy,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05149,-0.12316,-0.20747,0.19057,-0.02738,Out-of-sample 2015+,0.08720,37.07854,36.55118,0.61225,0.42986,-0.18828,-0.03743,-0.12325,-0.02760,Sector,92.61905,Panic,False
2019-08-27,DXC,DXC Technology Company,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08541,0.06532,-0.26835,-0.58882,-0.16727,Out-of-sample 2015+,0.72470,23.93569,32.78821,0.49141,0.66701,-0.57497,-0.06529,0.00398,-0.51366,Specific,87.88360,Elevated,False
2008-10-10,DXPE,DXP Enterprises Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.31618,-0.15204,-0.22067,-0.48736,-0.46444,In-sample 2005-14,22.96016,36.53925,46.21067,1.21274,0.50397,-0.67349,-0.33056,-0.00822,-0.33471,Specific,100.00000,Elevated,False
2009-03-03,ECL,Ecolab,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.01787,-0.08138,-0.03816,-0.19883,-0.02537,In-sample 2005-14,0.61184,35.40630,33.31574,0.45221,0.38642,-0.10549,-0.15148,0.00446,0.04153,Market,95.71429,Elevated,False
2020-06-11,ED,Consolidated Edison,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.09555,-0.12795,-0.22331,-0.34628,-0.06642,Out-of-sample 2015+,0.34336,43.15189,44.59561,0.26042,0.20211,0.04212,0.03351,0.02387,-0.01526,Market,93.96825,Panic,True
2021-05-13,EDU,New Oriental Education & Technology Group Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.23700,-0.91246,-0.94263,-0.88620,-0.84098,Out-of-sample 2015+,4.28486,32.30720,45.43302,0.48917,0.41511,-0.24327,-0.00198,0.00195,-0.24324,Specific,58.30688,Calm,False
2021-08-12,EDU,New Oriental Education & Technology Group Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.01915,0.05816,-0.22283,0.34032,-0.13706,Out-of-sample 2015+,0.74142,16.95502,28.85440,1.23372,0.89786,-1.23483,0.01498,-0.00020,-1.24962,Specific,34.48413,Calm,False
2020-03-17,EEFT,Euronet Worldwide Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.06374,0.17479,-0.04321,0.54614,0.00000,Out-of-sample 2015+,1.02651,14.88550,35.56720,0.69122,0.52447,-0.58509,-0.26650,0.04399,-0.36258,Specific,99.28571,Panic,True
2020-03-17,EFSC,Enterprise Financial Services Corp,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.21686,-0.18733,-0.37309,0.14843,-0.12982,Out-of-sample 2015+,0.82710,23.24098,36.42139,0.66831,0.37575,-0.40134,-0.32189,-0.09631,0.01686,Market,99.28571,Panic,True
2017-09-13,EFX,Equifax,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.10834,0.14695,0.17401,0.24774,-0.03807,Out-of-sample 2015+,1.20751,22.10395,39.81839,0.36485,0.32133,-0.36375,0.01461,0.00520,-0.38355,Specific,15.34392,Calm,False
2018-11-15,EFX,Equifax,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.01942,0.07968,0.18213,0.25712,-0.10474,Out-of-sample 2015+,0.37334,31.22898,41.02138,0.46431,0.27836,-0.22099,-0.02224,0.00012,-0.19888,Specific,80.43651,Elevated,False
2007-03-05,EGP,EastGroup Properties Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04688,-0.17509,-0.25330,-0.12051,-0.10254,In-sample 2005-14,1.85530,44.81674,63.29911,0.23033,0.11289,-0.07435,-0.05810,-0.05960,0.04336,Sector,74.36508,Elevated,False
2007-07-25,EGP,EastGroup Properties Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.03626,0.06557,0.16974,0.32344,-0.04849,In-sample 2005-14,1.22645,28.83668,43.90730,0.39877,0.26048,-0.05680,0.01385,-0.03083,-0.03981,Specific,72.46032,Elevated,False
2008-10-23,EGP,EastGroup Properties Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.02204,0.15182,0.16652,0.13041,-0.14827,In-sample 2005-14,0.78830,25.90621,35.31286,0.78910,0.40749,-0.47613,-0.27061,-0.06692,-0.13861,Market,99.68254,Elevated,False
2009-02-09,EGP,EastGroup Properties Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.02349,0.03424,0.03028,-0.04524,-0.28460,In-sample 2005-14,0.48049,42.98190,39.63779,0.58861,0.35470,-0.10654,-0.04295,-0.03244,-0.03115,Market,94.12698,Elevated,False
2020-03-12,EGP,EastGroup Properties Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03094,-0.05196,-0.08309,-0.16779,-0.20891,Out-of-sample 2015+,0.79519,25.75395,41.17020,0.39652,0.34799,-0.41127,-0.13872,-0.13570,-0.13685,Market,99.89418,Panic,True
2022-05-18,EGP,EastGroup Properties Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.00755,0.04259,-0.00736,-0.01073,-0.04391,Out-of-sample 2015+,0.97998,33.20202,48.51944,0.41049,0.31150,-0.29141,-0.10024,-0.07671,-0.11446,Specific,80.42328,Elevated,False
2008-10-09,EIX,Edison International,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.07668,0.07606,-0.03435,-0.09684,-0.02183,In-sample 2005-14,2.21651,18.63488,29.53224,0.56687,0.44337,-0.27267,-0.20137,-0.08828,0.01699,Market,100.00000,Elevated,False
2009-01-09,EIX,Edison International,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.02945,-0.10189,-0.07612,-0.19422,-0.25681,In-sample 2005-14,0.87363,37.09961,29.66818,0.32618,0.40408,0.06893,0.00294,0.02841,0.03759,Specific,95.00000,Elevated,False
2009-04-20,ELS,Equity LifeStyle Properties Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.13420,-0.16012,-0.17877,-0.02873,-0.16978,In-sample 2005-14,0.51446,49.05294,44.17790,0.68711,0.28560,-0.00853,0.08613,0.02900,-0.12366,Specific,89.68254,Elevated,False
2020-03-16,ELS,Equity LifeStyle Properties Inc.,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.00063,-0.04926,-0.18621,-0.42390,-0.19416,Out-of-sample 2015+,1.38925,32.60871,45.76483,0.51837,0.31198,-0.33462,-0.06121,-0.28510,0.01169,Sector,99.76190,Panic,True
2008-02-27,ELV,Elevance Health,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.36154,-0.24803,-0.22749,-0.08625,-0.40496,In-sample 2005-14,1.15938,37.03570,47.64043,0.24937,0.17800,-0.03031,0.01009,-0.00641,-0.03399,Specific,89.84127,Elevated,False
2020-03-16,ELV,Elevance Health,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.03012,-0.11955,-0.26051,-0.14730,-0.26704,Out-of-sample 2015+,0.75281,36.79797,44.32127,0.63979,0.27135,-0.28447,-0.31398,0.08573,-0.05622,Market,99.76190,Panic,True
2008-09-29,EME,Emcor,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.18926,0.04777,-0.05189,0.02806,-0.57143,In-sample 2005-14,0.86380,39.59089,46.78157,0.76087,0.29021,-0.34105,-0.27353,0.00103,-0.06855,Market,100.00000,Elevated,False
2008-12-29,EME,Emcor,Without weekly RSI,"US stocks (S&P 500, Nasdaq-100 + screener list)",0.02181,-0.11660,-0.08951,-0.02049,-0.37251,In-sample 2005-14,1.16809,46.59263,44.02238,0.90301,0.41034,0.28540,-0.02104,0.00346,0.30298,Specific,95.23810,Elevated,False
