date,ticker,ret,xs,universe
2009-03-02,ODFL,60.620995,46.867592554890884,US Stocks
2009-03-02,OII,2.6464248,-11.106977242624984,US Stocks
2009-03-02,PB,3.6317239,-10.121678132212386,US Stocks
2009-03-02,PNFP,5.345159,-8.408242959177718,US Stocks
2009-03-02,RL,12.720341,-1.0330612842204427,US Stocks
2009-03-02,ROP,9.719763,-4.033639210856185,US Stocks
2009-03-02,RRX,6.2385936,-7.514808434641585,US Stocks
2009-03-02,SCCO,27.876032,14.122629862630143,US Stocks
2009-03-02,SON,3.9649062,-9.788495797312484,US Stocks
2009-03-02,SRE,6.364074,-7.389327782786117,US Stocks
2009-03-02,VLO,43.682343,29.928940516316665,US Stocks
2009-03-02,TDW,-0.8978167,-14.651218730604873,US Stocks
2009-03-02,CNX,0.8407775,-12.912624496615157,US Stocks
2009-03-02,CSX,24.650478,10.897076350056901,US Stocks
2009-03-03,ECL,9.937314,-3.47466328904426,US Stocks
2009-03-03,RJF,22.411278,8.999300448443533,US Stocks
2009-03-03,FUL,4.807245,-8.604732544873118,US Stocks
2009-03-03,GBCI,4.614459,-8.7975182847718,US Stocks
2009-03-03,IEP,1.0630839,-12.348893435452341,US Stocks
2009-03-03,IEX,14.37898,0.9670023603698024,US Stocks
2009-03-03,MCRI,30.0388,16.626821963336113,US Stocks
2009-03-03,NHI,7.120447,-6.291530163739084,US Stocks
2009-03-03,WLY,1.5864372,-11.825540097210764,US Stocks
2009-03-03,URBN,3.82655,-9.585427315686106,US Stocks
2009-03-03,TPC,5.9703665,-7.441610844586252,US Stocks
2009-03-03,PENN,3.5096755,-9.902301819775461,US Stocks
2009-03-03,RBCAA,7.889477,-5.522500546429514,US Stocks
2009-03-04,STBA,3.8031511,-10.222588861801347,US Stocks
2009-03-04,CB,14.324577,0.2988373390653525,US Stocks
2009-03-04,HUM,22.531233,8.505492841384688,US Stocks
2009-03-04,HWKN,24.92514,10.899400388381759,US Stocks
2009-03-04,LNT,10.9728155,-3.0529244788667764,US Stocks
2009-03-04,PEG,4.5116806,-9.514059389450273,US Stocks
2009-03-04,SON,3.9930062,-10.032733763076982,US Stocks
2009-03-04,SYBT,8.91576,-5.109979952194413,US Stocks
2009-03-05,OIH,0.1925391,-13.80704620858646,Sector/Theme ETFs
2009-03-05,IEP,1.2785623,-12.721022997107273,US Stocks
2009-03-05,ROL,14.049866,0.050280418191189113,US Stocks
2009-03-05,RBCAA,9.352156,-4.647429619040256,US Stocks
2009-03-05,ROP,9.972918,-4.026667747702366,US Stocks
2009-03-05,URBN,4.45506,-9.544525299277073,US Stocks
2009-03-05,VSEC,18.74868,4.749094810281033,US Stocks
2009-03-05,VTR,7.1931915,-6.806393776144748,US Stocks
2009-03-05,OII,2.612697,-11.386888418402439,US Stocks
2009-03-05,NHI,7.4513636,-6.548221740927463,US Stocks
2009-03-05,NBTB,4.685969,-9.313616428580051,US Stocks
2009-03-05,MTN,12.080195,-1.919389877524143,US Stocks
2009-03-05,MAA,9.198833,-4.800751838888889,US Stocks
2009-03-05,LII,17.689209,3.689623679909939,US Stocks
2009-03-05,JEF,6.030702,-7.968883190359836,US Stocks
2009-03-05,HUBG,3.30575,-10.693835411276584,US Stocks
2009-03-05,FLS,5.4878693,-8.511716041769748,US Stocks
2009-03-05,DAR,20.216827,6.217242088113064,US Stocks
2009-03-05,CPK,11.559204,-2.440381202902561,US Stocks
2009-03-05,CNP,7.3416986,-6.657886657919651,US Stocks
2009-03-05,CMI,39.762413,25.762827720437283,US Stocks
2009-03-05,CME,13.676843,-0.32274261495090073,US Stocks
2009-03-05,CMC,9.448608,-4.550976906027561,US Stocks
2009-03-05,AZZ,18.895409,4.895823325906033,US Stocks
2009-03-05,RL,12.606495,-1.3930904009006078,US Stocks
2009-03-05,RIG,-0.863687,-14.863272283282047,US Stocks
2009-03-06,RDNT,72.572815,58.39485000058866,US Stocks
2009-03-06,CNX,0.7438556,-13.434109345228904,US Stocks
2009-03-06,RSG,18.968296,4.790331110207802,US Stocks
2009-03-06,SF,8.774936,-5.403029218466514,US Stocks
2009-03-06,TOWN,4.304107,-9.873857751639122,US Stocks
2009-03-06,WCC,24.826603,10.648637994973427,US Stocks
2009-03-06,PPL,2.2428324,-11.935132518561119,US Stocks
2009-03-06,BRO,9.20529,-4.972675100119346,US Stocks
2009-03-06,PCAR,14.069201,-0.1087634713962018,US Stocks
2009-03-06,LECO,25.295166,11.117201074807411,US Stocks
2009-03-09,GBCI,4.826482,-8.497627049468274,US Stocks
2009-03-09,SNA,23.04733,9.723221987702136,US Stocks
2009-03-09,CHE,14.942272,1.6181633176581904,US Stocks
2009-03-09,BMI,11.136413,-2.187696248076673,US Stocks
2009-03-09,AME,19.831493,6.50738450906444,US Stocks
2009-03-09,TMO,19.205894,5.881785601593737,US Stocks
2009-03-09,NEE,11.383918,-1.9401910600883916,US Stocks
2009-03-09,ESE,7.4953213,-5.8287875948173955,US Stocks
2009-03-10,XLI,13.114146,-0.11728162318327229,Sector/Theme ETFs
2009-03-10,JEF,5.0018163,-8.229611583052657,US Stocks
2009-03-10,AKR,2.7265306,-10.504897303877852,US Stocks
2009-03-10,BRO,9.108404,-4.123023696242354,US Stocks
2009-03-10,ICLR,9.939623,-3.2918049767599324,US Stocks
2009-03-10,O,7.5130816,-5.718346305190108,US Stocks
2009-03-10,SSB,7.2918463,-5.939581580458663,US Stocks
2009-03-10,VMRK,6.0583653,-7.173062510787032,US Stocks
2009-03-10,AFG,25.037554,11.806125931443193,US Stocks
2009-03-10,BEN,3.2399936,-9.991434283553145,US Stocks
2009-03-11,CFR,5.312325,-7.380007979969333,US Stocks
2009-03-11,MGRC,10.233213,-2.4591195560496555,US Stocks
2009-03-11,PSA,8.638,-4.054333446125339,US Stocks
2009-03-11,RBCAA,7.987962,-4.704371211628269,US Stocks
2009-03-11,SEB,3.7706428,-8.921690223316501,US Stocks
2009-03-11,ROL,13.26346,0.5711271785694851,US Stocks
2009-03-11,SNA,22.342129,9.649795772929837,US Stocks
2009-03-11,SPG,11.81675,-0.8755834079783664,US Stocks
2009-03-11,TDW,-0.9039997,-13.596332666973423,US Stocks
2009-03-11,VNO,1.3269444,-11.365388629535984,US Stocks
2009-03-11,OIH,0.08450639,-12.60782658825333,Sector/Theme ETFs
2009-03-11,SM,2.636906,-10.055427072147678,US Stocks
2009-03-11,SKT,4.023351,-8.668981788257907,US Stocks
2009-03-12,D,3.4961724,-9.089999140330919,US Stocks
2009-03-12,GD,13.370231,0.7840591062816298,US Stocks
2009-03-12,HLIO,7.6820765,-4.904095114299425,US Stocks
2009-03-13,DAR,17.785099,5.157746606347441,US Stocks
2009-03-13,EME,51.092705,38.46535234975565,US Stocks
2009-03-13,ESS,7.0416136,-5.585738844397188,US Stocks
2009-03-16,HLIO,7.4328575,-4.790104789462545,US Stocks
2009-03-16,CB,11.620002,-0.6029605099825641,US Stocks
2009-03-16,GWW,24.10586,11.882897453579448,US Stocks
2009-03-16,D,3.347478,-8.875484389987447,US Stocks
2009-03-16,GD,12.661705,0.4387427141995648,US Stocks
2009-03-16,PSA,8.8017235,-3.4212388226656696,US Stocks
2009-03-16,TOWN,3.3646088,-8.858353538241841,US Stocks
2009-03-16,RYN,2.2603016,-9.962660712924459,US Stocks
2009-03-16,SKT,4.182822,-8.040140075412252,US Stocks
2009-03-17,AGCO,6.986013,-4.947444914679602,US Stocks
2009-03-17,NHC,7.958663,-3.974794863562659,US Stocks
2009-03-17,O,6.878211,-5.05524682889469,US Stocks
2009-03-17,SIGI,8.46277,-3.470687388281897,US Stocks
2009-03-17,WELL,13.917836,1.9843783389519896,US Stocks
2009-03-18,D,3.2555141,-8.840144339492431,US Stocks
2009-03-18,GD,13.271546,1.1758878794406744,US Stocks
2009-03-19,VNO,1.8178906,-10.562695067357575,US Stocks
2009-03-19,SPG,12.930396,0.5498103685860283,US Stocks
2009-03-19,RLI,11.267386,-1.1131992749686592,US Stocks
2009-03-19,PSA,9.859112,-2.5214739255423897,US Stocks
2009-03-19,NHC,8.064032,-4.316554110478913,US Stocks
2009-03-19,ESS,7.6816435,-4.698942225408112,US Stocks
2009-03-19,DOC,2.3951647,-9.985420983266389,US Stocks
2009-03-19,CB,11.62653,-0.7540560178275459,US Stocks
2009-03-19,BLK,13.108957,0.7283715792183525,US Stocks
2009-03-19,BFH,4.0151124,-8.36547331137613,US Stocks
2009-03-19,LMT,12.559967,0.17938132958456343,US Stocks
2009-03-20,AGCO,6.660535,-4.823349019199801,US Stocks
2009-03-20,APA,-0.11471015,-11.598594030052615,US Stocks
2009-03-20,BANF,7.207979,-4.275904675632907,US Stocks
2009-03-20,CDP,1.7462368,-9.737647076755954,US Stocks
2009-03-20,EME,48.3375,36.85361764797549,US Stocks
2009-03-20,HLIO,6.817095,-4.666789075046969,US Stocks
2009-03-20,MAA,6.519107,-4.964777012974215,US Stocks
2009-03-20,J,3.6388326,-7.8450513087811,US Stocks
2009-03-20,OVV,-0.2017945,-11.685678383022738,US Stocks
2009-03-20,SKT,3.8048038,-7.679080029636813,US Stocks
2009-03-20,VMC,6.098065,-5.385818978458834,US Stocks
2009-03-20,WAB,20.097015,8.61313150295596,US Stocks
2009-03-23,GIS,1.7180295,-10.016767205471417,US Stocks
2009-03-24,OKE,21.77573,10.173835325738056,US Stocks
2009-03-24,EGP,12.823753,1.2218585496150087,US Stocks
2009-03-24,ESS,7.049526,-4.552368592718976,US Stocks
2009-03-24,FRO,0.27285206,-11.329042744139569,US Stocks
2009-03-24,FRT,3.6230135,-7.978881310919659,US Stocks
2009-03-24,HUBG,3.1313338,-8.470560979346173,US Stocks
2009-03-24,NHC,7.8472376,-3.7546572203434874,US Stocks
2009-03-24,NJR,4.6724463,-6.929448556403058,US Stocks
2009-03-24,O,6.9591527,-4.642742108801739,US Stocks
2009-03-24,PSA,9.168579,-2.433315705756085,US Stocks
2009-03-24,RLI,11.160323,-0.44157166431321393,US Stocks
2009-03-24,SPG,12.07345,0.47155528118239154,US Stocks
2009-03-24,STRA,-0.33734918,-11.939243983725445,US Stocks
2009-03-24,VTR,5.874319,-5.727575730780499,US Stocks
2009-03-24,WELL,14.511391,2.9094958787165712,US Stocks
2009-03-24,DAR,15.029339,3.427444029351337,US Stocks
2009-03-24,CB,11.708672,0.10677676250563373,US Stocks
2009-03-25,LHX,12.055256,0.7050659914358324,US Stocks
2009-03-25,REG,4.2644296,-7.085760329212361,US Stocks
2009-03-25,UNP,17.351345,6.001155163799114,US Stocks
2009-03-26,DOC,2.3110685,-9.266118852309893,US Stocks
2009-03-26,SM,2.018385,-9.558802453689287,US Stocks
2009-03-26,SPG,12.578513,1.0013257582858106,US Stocks
2009-03-27,RLI,11.33776,-0.6895835222286575,US Stocks
2009-03-27,PSA,9.817132,-2.2102114976925247,US Stocks
2009-03-27,APA,-0.014407098,-12.041750592140614,US Stocks
2009-03-27,NHC,8.5778,-3.4495436967892044,US Stocks
2009-03-27,EOG,6.4320865,-5.59525702610439,US Stocks
2009-03-27,MDU,4.2628813,-7.764462214855611,US Stocks
2009-03-27,SKT,4.455801,-7.571542483715474,US Stocks
2009-03-30,SM,2.3537602,-9.553993734186438,US Stocks
2009-03-30,HLIO,7.5981207,-4.309633287256506,US Stocks
2009-03-30,LMT,12.314421,0.40666672342464594,US Stocks
2009-03-30,NSC,13.081027,1.173273054296228,US Stocks
2009-03-30,O,6.351046,-5.55670789129093,US Stocks
2009-03-30,OKE,22.520494,10.612740484410974,US Stocks
2009-03-30,OVV,-0.11039686,-12.018150838678626,US Stocks
2009-03-30,EQT,2.4966414,-9.4111125791724,US Stocks
2009-03-30,GRC,7.035306,-4.8724479997809205,US Stocks
2009-03-30,FLR,0.814795,-11.092958959406165,US Stocks
2009-03-30,DAR,16.671158,4.763403860265466,US Stocks
2009-03-30,CDP,1.9374764,-9.970277580087927,US Stocks
2009-03-30,CB,11.013427,-0.8943271959479127,US Stocks
2009-03-31,SNA,20.39694,8.734412546612557,US Stocks
2009-03-31,HAL,1.9663615,-9.696166162036125,US Stocks
2009-04-01,ESS,6.5477695,-4.755055838293552,US Stocks
2009-04-01,AKR,2.3501604,-8.952665024466038,US Stocks
2009-04-02,AYI,13.014211,1.8325790560819044,US Stocks
2009-04-02,REG,3.614892,-7.566739638986455,US Stocks
2009-04-02,SPG,10.063362,-1.1182695233248339,US Stocks
2009-04-03,NJR,4.805635,-6.4721755495748035,US Stocks
2009-04-06,LECO,18.841097,7.270074013469246,US Stocks
2009-04-07,MTD,25.032665,13.595676567928644,US Stocks
2009-04-07,VNO,1.5461357,-9.890853020770697,US Stocks
2009-04-07,AKR,2.3501604,-9.0868283244206,US Stocks
2009-04-07,APA,-0.044665694,-11.481654378993658,US Stocks
2009-04-07,EOG,6.1312785,-5.305710169894843,US Stocks
2009-04-07,FRO,0.44065368,-10.996335003001837,US Stocks
2009-04-07,STRA,-0.3031401,-11.74012878857389,US Stocks
2009-04-07,GD,11.177595,-0.2593935462070984,US Stocks
2009-04-07,GRC,7.055644,-4.381344649417548,US Stocks
2009-04-07,VTR,5.7580895,-5.678899142367987,US Stocks
2009-04-07,WELL,14.48252,3.0455314186976867,US Stocks
2009-04-08,MCK,27.77219,16.810599165332768,US Stocks
2009-04-13,D,3.4301643,-7.738471422793937,US Stocks
2009-04-13,GD,11.196997,0.02836092889063302,US Stocks
2009-04-14,GRC,6.7913313,-4.248838488443939,US Stocks
2009-04-14,LECO,18.309347,7.269177373067292,US Stocks
2009-04-14,WWD,25.052353,14.012183125630768,US Stocks
2009-04-14,WELL,13.455436,2.415265973225983,US Stocks
2009-04-14,SIGI,8.136705,-2.903464381083099,US Stocks
2009-04-14,BXP,1.868432,-9.171737734659759,US Stocks
2009-04-14,ACGL,15.036957,3.996787007466706,US Stocks
2009-04-14,CWT,3.004971,-8.035198752268402,US Stocks
2009-04-16,EXC,1.5736876,-9.213450473923722,US Stocks
2009-04-17,ACGL,16.389072,5.086247033410549,US Stocks
2009-04-20,APA,-0.055110693,-11.122172335208331,US Stocks
2009-04-20,CWT,2.8818858,-8.185175875247394,US Stocks
2009-04-20,D,3.5191288,-7.547932842791949,US Stocks
2009-04-20,EOG,6.3821254,-4.684936264575397,US Stocks
2009-04-20,EXC,1.5820811,-9.484980562747394,US Stocks
2009-04-20,FRO,0.3935479,-10.67351374965993,US Stocks
2009-04-20,MUR,0.7700672,-10.296994427264606,US Stocks
2009-04-20,NHC,7.9075823,-3.1594793592104065,US Stocks
2009-04-20,RSG,14.972232,3.9051702226987732,US Stocks
2009-04-20,SAM,6.1055927,-4.961468914569293,US Stocks
2009-04-20,WELL,13.958079,2.8910176958433045,US Stocks
2009-04-20,DVN,0.5535537,-10.513507941783343,US Stocks
2009-04-20,GRC,6.576143,-4.490918854297076,US Stocks
2009-04-22,WELL,13.798386,2.7751373512864834,US Stocks
2009-04-22,EXC,1.5939252,-9.429323031175064,US Stocks
2009-04-22,ICLR,11.240676,0.21742765737779202,US Stocks
2009-04-22,RLI,11.386477,0.36322920156724514,US Stocks
2009-04-23,FRO,0.38374448,-10.46052946187274,US Stocks
2009-04-23,NHC,8.027809,-2.816464797032042,US Stocks
2009-04-27,SAM,5.867688,-5.12745501502013,US Stocks
2009-04-27,NHC,8.106019,-2.889124173955677,US Stocks
2009-04-27,INGR,6.206782,-4.788361329869984,US Stocks
2009-04-27,FRO,0.43017912,-10.564964074926136,US Stocks
2009-04-28,EXC,1.5848906,-9.160442450124133,US Stocks
2009-04-28,ANDE,7.9858046,-2.7595284963430053,US Stocks
2009-04-29,ARE,1.645963,-9.095333462999896,US Stocks
2009-04-30,NHC,8.961635,-1.7168830838184235,US Stocks
2009-04-30,RLI,11.537598,0.8590799365062836,US Stocks
2009-05-01,PNFP,5.1893644,-5.104922877573088,US Stocks
2009-05-04,NJR,5.00259,-5.33035222111474,US Stocks
2009-05-05,RLI,11.492921,1.3530875917903025,US Stocks
2009-05-05,FE,1.4005764,-8.739256930685894,US Stocks
2009-05-05,NHC,8.44501,-1.6948230985173147,US Stocks
2009-05-11,NHC,8.474198,-1.8089101323630103,US Stocks
2009-05-11,RLI,11.627911,1.3448021402810326,US Stocks
2009-05-15,ICLR,9.541819,-0.7091381722906487,US Stocks
2009-05-20,PNFP,6.01096,-4.494750912080638,US Stocks
2009-05-21,ICLR,9.770279,-0.7599890780664538,US Stocks
2009-05-21,UMBF,3.684153,-6.846114928743944,US Stocks
2009-05-27,UMBF,3.6745272,-6.6147868878500535,US Stocks
2009-05-28,ACGL,15.152678,5.059791652568446,US Stocks
2009-06-03,UMBF,3.5574589,-6.300732376763712,US Stocks
2009-06-05,UMBF,3.6577768,-6.2430761452425845,US Stocks
2009-06-10,UMBF,3.6357265,-6.1892548876397395,US Stocks
2009-06-11,PNFP,6.686306,-3.1090663404314665,US Stocks
2009-06-24,DINO,24.245464,14.160984718755607,US Stocks
2009-07-08,BANF,8.721021,-1.8550111201018904,US Stocks
2009-07-17,BANF,8.750895,-0.9782044649925936,US Stocks
2010-05-07,NJR,4.0009255,-3.6615815496608235,US Stocks
2010-05-20,NJR,4.2625704,-3.9596560088805983,US Stocks
2010-05-20,OII,0.98933446,-7.232891925971968,US Stocks
2010-05-24,OII,0.99611235,-7.336452611970113,US Stocks
2010-05-28,OII,1.6122026,-6.745532006660383,US Stocks
2010-06-01,HAL,0.9143591,-7.20589296568019,US Stocks
2010-06-02,RIG,-0.863687,-8.952635127357501,US Stocks
2010-06-09,BIO,3.3697257,-4.84912093773384,US Stocks
2010-06-10,RIG,-0.85129225,-9.02559188202211,US Stocks
2010-06-15,RIG,-0.8518299,-8.839298333401038,US Stocks
2010-06-17,OII,1.2061632,-6.75716037812388,US Stocks
2010-06-22,OII,1.3030052,-6.865468908748333,US Stocks
2010-06-24,BIO,3.3292975,-4.9547725417263635,US Stocks
2010-06-29,BIO,3.3823566,-5.319954166109934,US Stocks
2010-06-30,HPQ,1.7240202,-7.021720383027246,US Stocks
2010-07-14,OII,1.246583,-6.884276246626278,US Stocks
2010-07-16,OII,1.2964859,-7.037773981354437,US Stocks
2010-07-29,AGX,69.644646,61.56264298087742,US Stocks
2010-08-03,AGX,69.98553,62.12058578308805,US Stocks
2010-08-11,AGX,73.48988,65.27076762736095,US Stocks
2010-08-31,STRA,-0.22737926,-8.46094403240991,US Stocks
2010-10-18,CASH,19.917583,12.383875978765081,US Stocks
2010-12-14,CASH,19.370117,12.343206954791102,US Stocks
2011-06-06,BAP,7.1627636,0.5120044596108171,US Stocks
2011-06-17,BAP,7.1116686,0.42353378562671384,US Stocks
2011-06-22,BAP,7.1041536,0.45197285290908784,US Stocks
2011-07-05,BAP,7.2464504,0.918133587107973,US Stocks
2011-07-11,BAP,7.115431,0.6437822820130998,US Stocks
2011-08-08,ABM,2.5913286,-4.765624229682846,US Stocks
2011-08-08,HWKN,8.660891,1.3039377286301423,US Stocks
2011-08-08,RBA,4.005319,-3.3516337320937346,US Stocks
2011-08-09,INVX,-0.4481656,-8.191371984456204,US Stocks
2011-08-10,FFIN,5.078713,-2.2889242192816788,US Stocks
2011-08-10,SF,5.7005057,-1.667131426007753,US Stocks
2011-08-11,ENS,8.072302,0.7606298480132665,US Stocks
2011-08-18,ROL,7.2325363,-0.48350229698487546,US Stocks
2011-08-18,AAON,16.850018,9.133978934704578,US Stocks
2011-08-19,APA,-0.3594098,-8.068491553980584,US Stocks
2011-08-19,DCI,3.3936725,-4.315409278589959,US Stocks
2011-08-19,UGI,2.5784585,-5.130623197275872,US Stocks
2011-08-22,EPR,2.677597,-4.75399540198957,US Stocks
2011-08-22,RBA,4.022522,-3.4090704752317578,US Stocks
2011-08-24,RBA,4.1823306,-3.260862800745123,US Stocks
2011-08-25,BLK,8.501726,1.179485367029315,US Stocks
2011-08-25,EPR,2.640812,-4.681428863317365,US Stocks
2011-08-26,RBA,3.9613252,-3.1284481741300816,US Stocks
2011-08-26,SPXC,12.595719,5.505945994723678,US Stocks
2011-08-31,BLK,8.325599,1.2077333799660597,US Stocks
2011-09-01,STRA,0.21842504,-7.112290975699061,US Stocks
2011-09-02,AAON,16.673176,9.281222963351532,US Stocks
2011-09-02,EPR,2.674811,-4.71714196203299,US Stocks
2011-09-02,HWKN,8.590523,1.1985699176972346,US Stocks
2011-09-02,IPAR,9.287933,1.8959805011933284,US Stocks
2011-09-06,ICL,-0.2835676,-7.445299226837159,US Stocks
2011-09-06,RBA,4.1917706,-2.9699610658454905,US Stocks
2011-09-06,BLK,8.546841,1.3851090482902517,US Stocks
2011-09-08,HWKN,8.602181,1.1327640631070945,US Stocks
2011-09-08,IPAR,9.6988735,2.229456148373208,US Stocks
2011-09-08,SPXC,13.5400505,6.070633135067544,US Stocks
2011-09-08,AAON,17.087559,9.618141374813638,US Stocks
2011-09-12,BLK,9.032327,1.6938280742610736,US Stocks
2011-09-14,FFIN,5.196749,-1.8883599226359884,US Stocks
2011-09-19,SPXC,14.105251,6.977418264228417,US Stocks
2011-09-19,AAON,16.951057,9.823224386054589,US Stocks
2011-09-19,RBA,4.253976,-2.8738571798023447,US Stocks
2011-09-20,HWKN,8.664782,1.2902478539742788,US Stocks
2011-09-21,GRC,4.3811045,-3.273171972563615,US Stocks
2011-09-21,IPAR,9.35071,1.6964334732982014,US Stocks
2011-09-21,EPR,2.7602305,-4.894045900633683,US Stocks
2011-09-22,AIT,13.736473,6.134028935717815,US Stocks
2011-09-22,HP,0.7127876,-6.889656519604451,US Stocks
2011-09-22,OXY,0.3225428,-7.279901361180073,US Stocks
2011-09-22,SWK,1.6034992,-5.998944973660237,US Stocks
2011-09-22,UHS,4.491964,-3.110480284405476,US Stocks
2011-09-28,HWKN,8.448908,1.0325241022618403,US Stocks
2011-09-28,UHS,4.572287,-2.844096667238892,US Stocks
2011-09-28,AAON,16.456991,9.0406074457677,US Stocks
2011-09-30,AIT,14.610004,6.725061808916907,US Stocks
2011-09-30,ETN,15.775572,7.890629206988196,US Stocks
2011-09-30,UHS,5.0891776,-2.795765007641931,US Stocks
2011-10-03,NJR,3.1314988,-4.562835059536381,US Stocks
2011-10-03,GRC,3.82648,-3.867853961361332,US Stocks
2011-10-03,WWD,11.395794,3.7014600416293906,US Stocks
2011-10-03,ROL,6.4925323,-1.2018016199001504,US Stocks
2011-10-03,HP,0.92656267,-6.767771206272526,US Stocks
2011-10-04,NFLX,43.661827,36.1255428761378,US Stocks
2011-10-07,NFLX,46.918846,39.750911097769546,US Stocks
2011-10-25,NFLX,66.36396,59.50618671441933,US Stocks
2011-11-14,TCOM,1.9482212,-4.798617327983612,US Stocks
2011-11-16,RBA,4.478955,-2.5197470910561304,US Stocks
2011-11-16,CHE,10.055843,3.057141470192649,US Stocks
2011-11-21,RBA,4.754295,-2.4403641432029044,US Stocks
2011-11-23,POWL,25.44439,18.048983477162523,US Stocks
2011-12-08,RBA,4.6793394,-2.069343054253233,US Stocks
2011-12-08,CHE,10.011795,3.263112580817568,US Stocks
2011-12-13,CHE,10.183328,3.1603152660658917,US Stocks
2011-12-14,RBA,4.7281275,-2.265991311295023,US Stocks
2011-12-19,CHE,9.883876,3.0523086568837288,US Stocks
2013-12-09,OSIS,3.1249232,-1.0522252660047773,US Stocks
2014-01-27,OSIS,2.5803018,-1.6172026749405335,US Stocks
2014-06-16,FLUT,0.5291492,-3.2269316024450347,US Stocks
2014-10-14,PAA,0.17196465,-3.7516922703968962,US Stocks
2014-11-04,XOP,0.015766025,-3.520744047502693,Sector/Theme ETFs
2014-11-10,XOP,-0.018015146,-3.513643778846209,Sector/Theme ETFs
2014-11-13,XOP,-0.0067316294,-3.501040465987894,Sector/Theme ETFs
2014-11-17,XOP,0.01593864,-3.4497259983648316,Sector/Theme ETFs
2014-11-26,XOP,0.16769314,-3.26241163188455,Sector/Theme ETFs
2014-11-28,PAA,0.25249898,-3.208609036895952,US Stocks
2014-12-10,GLNG,0.72701585,-2.7683931687790118,US Stocks
2014-12-16,PAA,0.22562957,-3.323245221588728,US Stocks
2014-12-17,SM,0.18643916,-3.2526632751305318,US Stocks
2014-12-22,SM,0.11830509,-3.2758180043970215,US Stocks
2014-12-23,PAA,0.20546365,-3.1882367265129403,US Stocks
2014-12-26,SM,0.13422704,-3.239474756297522,US Stocks
2014-12-30,PAA,0.21344936,-3.2279215738521874,US Stocks
2015-01-05,PAA,0.2522472,-3.3162579633764855,US Stocks
2015-01-12,EPD,1.6766076,-1.840807285776834,US Stocks
2015-01-12,OKE,3.7383227,0.2209078402607636,US Stocks
2015-01-26,BCPC,2.3057275,-1.196980662198202,US Stocks
2015-01-28,PAA,0.25683618,-3.2625915186999483,US Stocks
2015-01-28,OKE,3.3700247,-0.14940301352721885,US Stocks
2015-02-09,BCPC,2.281304,-1.13279209246795,US Stocks
2015-02-26,PAA,0.23189604,-3.101528108341511,US Stocks
2015-02-26,EPD,1.5298486,-1.8035755755732614,US Stocks
2015-03-02,EPD,1.5582392,-1.7657420588631494,US Stocks
2015-07-10,FELE,2.8176858,-0.49381215845003634,US Stocks
2015-08-06,EPD,2.1145148,-1.2347177373149405,US Stocks
2015-08-13,OKE,4.041101,0.7223972099432219,US Stocks
2015-08-19,EPD,1.9252534,-1.5088450808284044,US Stocks
2015-08-24,BIDU,-0.35360247,-4.183115284263035,US Stocks
2015-08-24,HUBB,4.838992,1.0094793035398517,US Stocks
2015-08-26,FELE,2.7781515,-0.760529723633721,US Stocks
2015-08-31,FELE,2.8857105,-0.83047432457432,US Stocks
2015-09-01,HUBB,4.6619954,1.033660203802083,US Stocks
2015-09-11,ET,1.0794232,-2.5347430032553264,US Stocks
2015-09-29,GEL,-0.10928756,-3.804508398429876,US Stocks
2015-10-09,BIDU,-0.38536823,-3.8501629920765517,US Stocks
2015-10-15,GLNG,0.8899559,-2.536400247760075,US Stocks
2015-10-19,GLNG,0.9514719,-2.4783719370317687,US Stocks
2015-10-30,BHC,-0.94336617,-4.219926057788131,US Stocks
2015-12-03,MTCH,2.6376684,-0.6546012922555944,US Stocks
2015-12-07,GLNG,2.350586,-0.9970590678138702,US Stocks
2015-12-14,MTCH,2.3870616,-1.0012985369379788,US Stocks
2015-12-28,MTCH,2.463314,-0.8492329427405245,US Stocks
2015-12-30,MTCH,2.5195444,-0.8676742614893334,US Stocks
2016-01-04,BHC,-0.94358516,-4.385491037645089,US Stocks
2016-01-07,BHC,-0.9375137,-4.597905085441804,US Stocks
2016-01-07,MTCH,2.5091853,-1.1512060621950386,US Stocks
2016-01-12,MTCH,2.5870497,-1.1496041636913628,US Stocks
2016-01-12,WMB,8.322905,4.586250700429121,US Stocks
2016-01-19,ITGR,2.3725662,-1.4452217994938206,US Stocks
2016-01-19,PJP,1.1725686,-2.6452194629917454,Sector/Theme ETFs
2016-01-21,TCBI,1.8606997,-1.8339373128613001,US Stocks
2016-01-21,PJP,1.1211927,-2.5734442727764613,Sector/Theme ETFs
2016-01-27,BHC,-0.9339294,-4.663570169743007,US Stocks
2016-01-27,ACGL,3.5935693,-0.13607150727123596,US Stocks
2016-01-27,PJP,1.2786188,-2.451021973427242,Sector/Theme ETFs
2016-01-28,LEA,0.45164716,-3.1654397539498706,US Stocks
2016-01-28,MTCH,2.7999866,-0.8171003155114551,US Stocks
2016-01-29,FFIN,2.124914,-1.493843878037893,US Stocks
2016-01-29,EXP,2.5282412,-1.0905166513990991,US Stocks
2016-02-01,MCK,5.2066326,1.5031090322812126,US Stocks
2016-02-02,BHC,-0.9395902,-4.615087429491804,US Stocks
2016-02-02,LEA,0.53424764,-3.1412495770137765,US Stocks
2016-02-02,STX,39.969894,36.29439719537087,US Stocks
2016-02-03,ITGR,2.7420251,-0.9261496814403074,US Stocks
2016-02-04,ACGL,3.6395469,-0.11928559587717746,US Stocks
