Date,Market gauge,List,Universe,Ticker,Name,Group,met_leader,met_weekly,met_monthly,met_vol_spike,5Y rel,Weekly RSI,Weekly pct,Weekly thr,Monthly RSI,Monthly pct,Monthly thr,Vol 20d,Vol spike level,Days since spike,Drawdown,21d move,Driver,Signal date,Days ago,Earnings,Base rate
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",BLDR,Builders FirstSource Inc.,Industrials,True,True,True,False,0.1938,32.7481,0.0576,35.5363,35.1897,0.0124,42.1351,0.4035,0.8770,,0.5501,-0.1597,Specific,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",NRG,NRG Energy,Utilities,True,True,False,True,2.5207,35.1242,0.0612,37.6936,42.7003,0.1815,37.9154,0.3231,0.4695,17.0000,0.4648,-0.1387,Sector,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",BOOT,Boot Barn Holdings Inc.,Consumer Discretionary,True,True,True,False,0.4467,35.1696,0.0906,36.7667,44.1664,0.0310,48.3831,0.3971,0.7056,,0.3942,-0.2110,Specific,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",AZO,AutoZone,Consumer Discretionary,True,True,True,False,0.3314,35.4869,0.0312,41.2631,42.7959,0.0229,50.5489,0.2720,0.3405,,0.3330,-0.0547,Sector,,,Reported 2d ago,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",IBP,Installed Building Products Inc.,Consumer Discretionary,True,True,True,False,0.3535,36.0814,0.0512,39.8529,46.4585,0.0803,47.0964,0.4448,0.5375,31.0000,0.4229,-0.2037,Specific,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",GPI,Group 1 Automotive Inc.,Consumer Discretionary,True,True,True,False,0.2199,36.4940,0.0877,37.1260,35.2179,0.0294,41.0092,0.3754,0.6114,,0.4461,-0.0624,Sector,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",TJX,TJX Companies,Consumer Discretionary,True,True,True,False,0.7118,36.7660,0.0261,43.3630,49.1701,0.0588,51.5763,0.1913,0.3990,,0.2159,-0.0563,Specific,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",PFGC,Performance Food Group Company,Consumer Discretionary,True,True,True,False,0.4100,37.0520,0.0286,42.5417,49.9551,0.0932,50.8487,0.2309,0.4646,,0.2257,-0.1393,Specific,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",TXRH,Texas Roadhouse Inc.,Consumer Discretionary,True,True,True,False,0.4097,37.2372,0.0415,41.4450,47.7542,0.0884,48.4294,0.2657,0.4943,,0.2432,-0.2022,Specific,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",FTAI,FTAI Aviation Ltd.,Industrials,True,True,True,False,9.2860,37.3046,0.0708,39.6036,50.0425,0.0984,50.3711,0.4182,0.6530,30.0000,0.4339,-0.1294,Sector,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",TDG,TransDigm Group,Industrials,True,True,True,False,0.5339,38.1668,0.0322,44.5810,44.1200,0.0129,51.5778,0.2295,0.4006,,0.2377,-0.0732,Sector,,,,
2026-09-24,8.4000,Setting Up,"US Stocks (S&P 500, Nasdaq-100 + screener list)",ROAD,Construction Partners Inc.,Industrials,True,True,True,False,2.0112,38.1883,0.0590,41.7047,47.2297,0.0349,51.2412,0.4146,0.6276,,0.3604,-0.1809,Specific,,,,
